2024010160927,root,1000,70.2,2
yFeRI,gRNr2
69.7,70.7
90,殷广,579243,2020010684312,84.3,78.9,89.8
91,周瑗,075777,2020120637759,84.3,83.9,84.7
92,马莺荷,487369,2019070636929,84.2,78.9,89.6
93,岑才,955432,2019120343266,84.2,86.2,82.3
94,康舒枝,319953,2021101155359,84.2,77.9,90.5
95,施文,501031,2024091143110,84.2,76.9,91.5
96,倪纨,435398,2024100799850,84.2,87.3,81
97,汤琬素,449406,2024050160669,84,81.5,86.5
98,纪月,212275,2024070347514,84,88,80
99,薛眉,893285,2022040708567,83.9,83.2,84.6
100,萧枫寒,827476,2024070947638,83.8,74.4,93.2
101,汤璧,771635,2024091203528,83.8,75.4,92.3
102,苗纨秀,660745,2019010514518,83.7,92,75.3
103,卞巧荔,194477,2020020077773,83.7,78.2,89.1
104,尹悦玲,602783,2020061168363,83.7,87.9,79.4
105,卫淑,561231,2022070683126,83.7,73.5,93.9
106,齐锦静,229013,2021111111355,83.5,76.1,90.9
107,伍泰,708126,2020070982662,83.4,76.1,90.7
108,施波天,534043,2021010454351,83.4,84.7,82.1
109,殷雄航,533732,2021080783248,83.4,78.4,88.4
110,傅铭义,255797,2024120429701,83.4,87.9,78.9
111,尹健,820481,2021110328134,83.2,85.9,80.6
112,邹艳,679491,2024060689115,83.2,92.9,73.4
113,余薇,179284,2018070928452,83.1,72,94.2
114,卫致,555640,2019080114063,83.1,77.5,88.7
115,堪国炎,928837,2023100513736,83.1,87.5,78.7
116,廉强行,308474,2018030837429,83,73.6,92.4
117,项茜,368004,2018070850428,83,89.1,77
118,计宁,524690,2019080129069,83,91.3,74.7
119,梁家,240356,2023030465646,82.9,71.5,94.3
120,张航雄,087063,2019010776373,82.8,81.3,84.3
121,华峰,056515,2020030301557,82.8,81,84.6
122,穆俊军,938208,2023090620809,82.8,81.8,83.8
123,水滢,341011,2022120111172,82.7,92.6,72.7
124,吴枝,543113,2020050771333,82.6,78.4,86.8
125,戚义,314087,2021060808756,82.6,76.8,88.4
126,任筠荣,772398,2024091119849,82.6,85.5,79.7
127,谈才天,985019,2018090341971,82.5,85.5,79.5
128,喻娅红,704707,2022020400724,82.5,77.4,87.5
129,康淑华,252299,2024030839906,82.5,94.1,71
130,马龙俊,686309,2019120150940,82.4,75.1,89.7
131,臧婕,837889,2019120488942,82.4,84,80.8
132,喻明光,034442,2023070344215,82.4,78.5,86.3
133,章艳,316265,2019100966562,82.3,93.7,71
134,花荣,607125,2020060472516,82.3,74.5,90.1
135,狄宁,416596,2020060769630,82.3,78.7,86
136,金勇强,832345,2023070954559,82.3,86.1,78.5
137,许亚,348437,2019120263742,82.2,79.6,84.7
138,孔信峰,452671,2021100627148,82.2,84.6,79.9
139,魏真莉,428423,2023080742336,82.2,87.1,77.2
140,谢致,452493,2020080799301,82,89.5,74.4
141,奚贞婕,517868,2021070866816,82,89.4,74.5
142,马柔瑶,316872,2022100597251,81.9,81.1,82.8
143,毛舒丹,460339,2023010343944,81.9,71.8,92.1
144,柳军茂,287594,2018060309401,81.8,71.2,92.5
145,窦婵,100340,2018090994069,81.8,86,77.5
146,汪鼎,541493,2018121189329,81.8,90.4,73.3
147,顾环,648891,2019030689106,81.8,90.2,73.5
148,郝云,274728,2021010022813,81.8,82.8,80.9
149,任岚菁,654450,2021080565040,81.8,68.7,94.9
150,卜平,893397,2022111239726,81.8,83.2,80.4
151,余胜,522373,2024030147324,81.8,75.7,88
152,康婷希,695094,2018090979412,81.7,73.6,89.8
153,柳腾飞,322953,2020100875331,81.7,69.9,93.4
154,汪香,947417,2021010051727,81.7,88.3,75.1
155,臧俊彬,248592,2020021209254,81.6,80.7,82.5
156,齐晓青,796117,2024100741759,81.6,82.7,80.4
157,屈淑,613525,2021090092512,81.5,87.6,75.5
158,皮馥,566844,2021090684445,81.5,72.8,90.2
159,赵志,184606,2018080680657,81.3,82.3,80.3
160,凤茗,449109,2018100430901,81.2,78.4,84.1
161,董波,133039,2020110803917,81.2,68.3,94
162,袁强学,977661,2022020376123,81.2,83.9,78.6
163,韦生,391189,2022030458952,81.2,87.1,75.4
164,陶瑞月,070903,2022061170366,81.2,92.2,70.2
165,水荷,437658,2024010505839,81.2,73.6,88.9
166,殷峰,709527,2018110182734,80.8,81.2,80.3
167,梁婷,031834,2020100913469,80.8,75.7,86
168,杨丽桂,126175,2021050517515,80.8,69.2,92.4
169,雷刚广,721883,2021111198335,80.8,74.4,87.1
170,花飞利,875303,2023020250301,80.8,77,84.6
171,奚世,315078,2023040967828,80.8,90.2,71.5
172,屈黛璧,497962,2024010656236,80.8,83.1,78.5
173,齐茜,247814,2018041091429,80.7,85.1,76.3
174,钱富,232880,2019070368056,80.7,68.9,92.4
175,康璐,325990,2024031129036,80.7,75.6,85.7
176,柏巧蓉,731086,2024040128640,80.6,71.6,89.6
177,马福楠,616170,2020121187074,80.5,73.5,87.6
178,姜黛,188122,2018070732202,80.3,77,83.6
179,俞菁羽,183177,2020081107720,80.3,91.9,68.8
180,酆伊,665968,2022070246801,80.3,85.3,75.4
181,宋娟,334347,2023060814701,80.3,82.9,77.8
182,康建勇,982129,2024050652968,80.3,92.2,68.5
183,尹飘珍,189187,2018051098758,80.2,93.4,66.9
184,禹思,860957,2022120535731,80.2,67.1,93.2
185,戴瑗,440115,2024050341505,80.2,79.3,81.1
186,尹妍可,447397,2019120469729,80.1,74.1,86.1
187,常贞仪,342499,2019120609972,80.1,89.6,70.6
188,谢姬,742463,2020111176341,79.9,80.9,78.9
189,周岩,642977,2022051117753,79.9,73.1,86.8
190,萧士飞,977489,2018110968950,79.8,84.5,75.1
191,毛玉媛,402032,2020110693258,79.8,82.3,77.3
192,陶丹,194457,2019051185762,79.7,92.9,66.5
193,李行风,961216,2019060801616,79.7,90.8,68.6
194,岑蓓菊,024881,2021070918127,79.7,73.3,86.1
195,吕苑婕,925760,2022021096043,79.7,80.1,79.2
196,喻叶,864802,2023050440228,79.7,91.3,68
197,祝鼎良,030957,2024050135762,79.7,69.6,89.7
198,吕竹寒,488647,2019010514710,79.5,68.3,90.8
199,潘富,324270,2019120687022,79.5,81,78.1
200,戚义,702038,2023040973823,79.5,73.9,85
201,祁丽梦,164961,2024100966123,79.5,72.2,86.8
202,严佳,214154,2019040565429,79.4,90.3,68.5
203,韦宁中,982917,2020041181775,79.4,80.3,78.5
204,廉弘,674674,2020060267466,79.4,83.3,75.6
205,吴月茜,416949,2024091184941,79.4,94.7,64.1
206,汪冠,742667,2018050106735,79.3,93.5,65.1
207,周钧,352051,2024080245169,79.3,81.5,77.1
208,戚琛,764682,2021070538211,79.2,72.2,86.2
209,金明,753999,2020110669946,79,91,66.9
210,安婷霞,756145,2022010784519,79,90.5,67.4
211,马荷园,122763,2022030766310,79,86.6,71.5
212,姜楠,211391,2022031099158,79,89.5,68.6
213,陈琛,434845,2022110654570,79,92.7,65.2
214,邬保,096528,2024110222866,79,85,72.9
215,曹国辉,922304,2022020410431,78.9,84.3,73.6
216,窦晶,612300,2024020890059,78.9,68,89.8
217,狄全,733372,2024060647256,78.9,64.7,93.1
218,明静娜,523352,2024050805218,78.8,87.5,70.2
219,郑霞,103063,2019110286370,78.7,63.9,93.4
220,苏岩保,145798,2024070499844,78.6,79.7,77.4
221,项春,450066,2022030926605,78.5,91.3,65.8
222,齐新清,006037,2024030883732,78.5,87.4,69.6
223,葛力,254302,2024060790262,78.5,63.9,93
224,云利炎,613892,2020111219251,78.4,85.3,71.5
225,邵英,250391,2023031099163,78.4,74.3,82.6
226,郎姣眉,450721,2023090822167,78.4,65.4,91.4
227,许媛瑞,633639,2024031123923,78.4,82.8,74.1
228,彭炎,299826,2018060172608,78.3,62.9,93.8
229,薛爽,532133,2019090413315,78.3,64,92.7
230,庞龙,292441,2021050964174,78.3,84.9,71.7
231,康寒,499069,2018100176947,78.2,63.1,93.3
232,祁家志,148520,2019031162024,78.2,67,89.5
233,梁飘,737541,2019051044139,78.2,79,77.5
234,余君露,469474,2020060117438,78.2,88.7,67.7
235,穆风盛,531895,2020060939569,78.2,69.8,86.7
236,元佳媛,370072,2021111167235,78.2,72,84.3
237,葛纯,614551,2022090885116,78.2,84.5,71.9
238,金枝凝,361528,2023060652858,78.2,62.3,94.2
239,窦健祥,945049,2023120914934,78.2,88,68.4
240,梁美,244762,2019090016214,78.1,67.9,88.2
241,杨成,114354,2021100965456,78.1,71.9,84.2
242,熊纯,641001,2023020190172,78.1,83.9,72.3
243,魏菁爽,029350,2019080775039,78,72,84
244,秦安富,716451,2023110905151,78,85.5,70.5
245,范舒娥,510304,2018101180429,77.9,67.8,88
246,魏蕊君,344903,2021010750317,77.9,78.1,77.8
247,黄艳,905670,2020100467023,77.8,76.1,79.6
248,茅馨,294230,2022080013017,77.8,74.3,81.4
249,殷子,190679,2020080187930,77.7,75.3,80.1
250,吴纯筠,627758,2022020865830,77.7,92.6,62.7
251,卫琛,412453,2022071145320,77.7,91.3,64
252,柳顺,449021,2023010392135,77.7,68.1,87.3
253,酆菊芬,407224,2024051092466,77.7,87.2,68.1
254,孙新腾,946854,2018110685471,77.6,75.8,79.4
255,孙眉,396630,2020010053065,77.6,62,93.2
256,伍风海,551240,2022040924037,77.6,64.9,90.3
257,邹飞,345736,2023061193641,77.6,60.8,94.4
258,贝茗,229184,2019120788433,77.5,70,85.1
259,廉琬,194914,2020060751407,77.5,88.7,66.3
260,严天,069601,2020111080157,77.5,68.6,86.5
261,范星,576321,2021021032138,77.5,76.3,78.8
262,秦健,330753,2021070995356,77.5,85,70
263,云时榕,849036,2021090543658,77.5,90.4,64.5
264,张才雄,279297,2019090439717,77.4,89.5,65.3
265,奚强,580072,2021040067229,77.4,80.8,74
266,元彬,399911,2018040491132,77.3,90,64.6
267,云晓茜,040118,2021050281802,77.3,87.5,67.2
268,姚学,637140,2019060614003,77.2,63,91.5
269,周飞良,125320,2020040602046,77.2,82.9,71.5
270,花洁,012427,2020040842739,77.2,61.8,92.7
271,齐娣姣,352401,2021061170135,77.2,68.1,86.2
272,毛全榕,487926,2022120612640,77.2,82.6,71.8
273,黄雪英,562034,2024070103473,77.2,83.4,70.9
274,贝海宁,369761,2018101186103,77.1,94.8,59.4
275,傅康东,287508,2022091090813,77.1,66.2,87.9
276,吴秀洁,500497,2018010489764,77,67.7,86.2
277,汪淑亚,221032,2024021153254,77,64.5,89.5
278,韦寒巧,997211,2024050471167,76.9,68.3,85.6
279,郑萍,096506,2024080200675,76.8,59.3,94.2
280,项贵,353998,2024120429822,76.8,77.5,76.1
281,薛信仁,437758,2018040945831,76.7,79.7,73.7
282,郑婉,143558,2019021175860,76.7,86.2,67.2
283,卫腾,469724,2019061012426,76.7,68.7,84.6
284,黄琦,282947,2019080904749,76.7,84.4,69
285,黄健,243732,2023071123202,76.7,85.7,67.7
286,鲍平,527769,2024091176964,76.7,69.4,84
287,韦娟,526806,2020120290674,76.5,73.2,79.7
288,贺腾楠,718555,2021030285533,76.5,59.5,93.4
289,史华洁,576399,2022080079910,76.5,61.2,91.7
290,和芝丽,765677,2023010607717,76.5,58.5,94.4
291,苗姣翠,390847,2024060494730,76.5,58.4,94.5
292,王萍欢,304755,2019101045513,76.4,79.6,73.2
293,周璐,203700,2024020270022,76.4,62.6,90.2
294,米明,530475,2024080627502,76.4,77.3,75.5
295,项姬,230970,2019041137053,76.2,68.9,83.4
296,康炎,596899,2020070159909,76.2,87.4,65.1
297,喻鼎安,543064,2022040516446,76.2,82.2,70.2
298,吕辉,543150,2023100365039,76.2,72.4,79.9
299,平冠树,187230,2018041233062,76.1,60.1,92.1
300,范竹,546028,2018071002846,76,63.9,88.1
301,严发致,063343,2019020034314,76,59.5,92.6
302,吕瑶宁,277815,2020120811558,76,66.2,85.8
303,鲍贵富,897197,2023100819716,76,94.2,57.9
304,邹兴刚,278272,2018101067269,75.9,61.4,90.4
305,卜艺琦,047978,2019020697844,75.9,74.5,77.3
306,柏毓丹,763979,2023051107918,75.9,88.5,63.3
307,韩琼莉,081291,2019110299110,75.8,78.8,72.7
308,李纨锦,015088,2020071088821,75.8,59.9,91.7
309,卜力良,171414,2021030491416,75.8,67.9,83.7
310,孔风顺,339842,2022090594221,75.8,87.9,63.6
311,吴珊菲,454604,2023120140438,75.8,73.7,78
312,尹利行,718297,2020070049742,75.7,74.2,77.1
313,苏卿,507239,2021030213950,75.7,93.6,57.8
314,时东,292329,2022020812946,75.7,71.9,79.5
315,乐锦,344239,2024060863964,75.7,73.7,77.6
316,元欣琰,433349,2018081204934,75.6,78.2,73
317,平力保,844320,2024020482052,75.6,65.7,85.4
318,邬莺,889455,2024110035559,75.6,74,77.2
319,魏生山,547610,2019060561019,75.5,85.3,65.7
320,贝鼎鼎,542454,2019091055444,75.5,71.6,79.4
321,葛世士,687910,2019101041031,75.5,74.1,76.9
322,沈爱月,425949,2020080674942,75.4,83,67.8
323,汤艳,414238,2021100853829,75.4,93,57.8
324,秦伟祥,064054,2020050745410,75.3,80.2,70.5
325,熊洁欢,243026,2021060512654,75.3,72.6,78.1
326,陶铭俊,406048,2018010404813,75.2,85,65.5
327,魏娅丽,886793,2018090109350,75.2,81.6,68.8
328,陈士,984666,2020060116639,75.2,69.2,81.1
329,廉霄珍,502279,2020110967975,75.2,81.6,68.8
330,彭莎,123496,2021010589634,75.2,58.6,91.9
331,明锦,022186,2023020508613,75.2,91.8,58.5
332,葛蓉璐,110457,2024050895766,75.2,78.2,72.3
333,和欢,575084,2023010188426,75.1,93,57.2
334,凤学,891346,2019010134603,75,81.5,68.5
335,陶寒,516350,2020020045033,75,60.2,89.7
336,庞顺,717105,2020060150505,75,78.2,71.7
337,沈婵昭,881164,2023081246414,75,60.3,89.8
338,陈菲,209662,2021020726259,74.9,77.3,72.6
339,计菲,516845,2018021094575,74.8,73.2,76.3
340,杨力,305582,2018030108248,74.8,66,83.7
341,茅刚义,560134,2018050633402,74.8,68.8,80.8
342,狄荣,125088,2019120368806,74.8,80.8,68.8
343,和伟海,438949,2024020974951,74.8,56.9,92.7
344,俞爱,459841,2018010704168,74.7,84.1,65.3
345,邵育纨,323156,2020040085615,74.7,58.9,90.4
346,花娅伊,244831,2021091253124,74.7,69.8,79.5
347,伏发,434588,2024050578805,74.7,65.1,84.2
348,吕萍,905432,2024121013249,74.7,87.3,62
349,冯婵,206293,2019090149306,74.6,64,85.2
350,柏宁,677906,2020080860601,74.6,91.6,57.6
351,滕玲琴,352122,2020120012231,74.6,82.6,66.6
352,戚国,292870,2021010337028,74.5,64.1,84.9
353,伍铭,243155,2018050465540,74.4,79.9,68.9
354,俞元学,492661,2023061136102,74.4,68.6,80.3
355,水山风,233584,2018020468448,74.3,59.8,88.8
356,周雄,360144,2022100404463,74.3,58.5,90.1
357,吴志,770473,2019060027306,74.2,73.6,74.8
358,祁航,486854,2021070155448,74.2,63.7,84.7
359,屈刚炎,674109,2021080100942,74.2,77.1,71.4
360,卜世炎,436756,2022071195657,74.2,86.5,62
361,孟贞锦,645768,2019030806859,74.1,55.4,92.8
362,倪发,014272,2019100777254,74.1,56.3,91.9
363,陈咏香,356560,2019120946022,74.1,90,58.2
364,水婷茜,482302,2022070650201,74.1,64.5,83.7
365,时芸舒,241769,2021081126936,74,55.9,92.2
366,吴珍可,256865,2023011086560,74,57.7,90.3
367,彭云,609167,2021100026739,73.9,92.1,55.8
368,陈文,164507,2018071090768,73.8,75.4,72.3
369,马瑗,030708,2018100150819,73.8,73.1,74.5
370,薛美,811205,2019090690517,73.8,91.5,56
371,乐伟,446866,2021071026626,73.8,61.8,85.7
372,纪娅梦,719723,2021111052370,73.8,68.8,78.9
373,董以,532357,2018020815767,73.7,74.3,73.1
374,成岩中,599953,2018070675302,73.7,84.9,62.4
375,华舒,228456,2019080275646,73.7,57,90.3
376,钱家建,039699,2020070329914,73.7,74.8,72.5
377,尹卿,353991,2023090709171,73.7,78.2,69.2
378,吴澜,143973,2024110167374,73.7,53.6,93.7
379,毛娅,910899,2018080619951,73.6,73.9,73.2
380,章毅成,779061,2019020246116,73.6,67.1,80.1
381,苗露枫,677506,2019030030627,73.5,88.7,58.2
382,戴毓芬,807017,2019070201753,73.5,88.1,59
383,郑学鼎,040244,2022120894453,73.5,93.2,53.9
384,邬静璧,164665,2023041196566,73.5,63.1,83.8
385,邵杰,483087,2024070738719,73.5,52.6,94.3
386,罗康波,193240,2024101024009,73.5,57.9,89
387,秦光伟,416212,2022120291221,73.3,87.3,59.4
388,葛真,343545,2018110414512,73.2,86.9,59.6
389,常达冠,245071,2019100977165,73.2,90.7,55.7
390,李玲,366442,2021031134267,73.2,82.5,63.9
391,韦玉彩,838651,2021040595109,73.2,51.7,94.8
392,曹利信,513390,2021111069044,73.2,87.5,59
393,于婕聪,928200,2022110400049,73.2,63,83.4
394,马晶思,778542,2024080954263,73.2,85.2,61.3
395,袁炎飞,603714,2020070161416,73.1,68.5,77.7
396,赵倩云,280141,2022120054128,73.1,81.5,64.7
397,汪叶,463862,2018040716203,73,52.1,93.9
398,黄芬惠,561504,2020070680444,73,55.7,90.3
399,萧雅卿,378516,2021040611635,73,82.8,63.3
400,水影,066748,2022080704834,73,87.5,58.6
401,李慧,915447,2023030334709,73,60.3,85.7
402,王福,746186,2018080528609,72.9,66.7,79.1
403,康文,141611,2019030281135,72.9,64.6,81.2
404,史静华,698522,2020101012229,72.9,55.3,90.5
405,水健腾,907639,2021020853967,72.9,82,63.8
406,尹彬琛,195111,2021120791140,72.9,88.7,57.1
407,茅欢桂,057784,2022100478461,72.9,93.7,52.1
408,孙瑾,918565,2023110166569,72.8,75.1,70.5
409,吕行元,223636,2021040693639,72.7,80.3,65.1
410,李云伊,455355,2021070935503,72.7,71.7,73.7
411,秦全,360872,2021071157206,72.7,70,75.3
412,祁眉英,795794,2022040139456,72.7,83.6,61.7
413,乐香真,525848,2020110774818,72.5,77,67.9
414,安英苑,170350,2022090835065,72.4,67.1,77.7
415,钱滢梦,640207,2020120540701,72.3,81.7,63
416,柏枝琳,258447,2018020354755,72.2,76.4,68
417,舒星,107797,2021010899748,72.2,75.9,68.5
418,谢思,476875,2021050757507,72.2,55.4,89.1
419,祝世,874703,2024010050373,72.2,56.5,87.8
420,陶雁园,923676,2024010267605,72.2,67.5,77
421,姜琴雪,210938,2024080893849,72.2,85.7,58.6
422,鲍强,493308,2019051100818,72.1,81.6,62.6
423,郑毓萍,919217,2020120821705,72.1,85.2,59
424,沈树,079092,2021050059256,72.1,55.4,88.8
425,余娥可,519300,2021081020016,72,72.8,71.2
426,赵波星,700030,2022030023062,72,78.7,65.2
427,贺鼎,192459,2022030455904,72,60.9,83.1
428,李荣,870633,2022060813363,72,73.9,70.1
429,汪达星,709562,2024090516260,72,73.2,70.8
430,吴霞玲,616457,2018010865701,71.9,76.1,67.7
431,熊贵胜,293644,2019030084409,71.9,60,83.8
432,梁辉,402839,2021060423955,71.9,54.3,89.6
433,孙寒琳,705936,2024031243652,71.9,86.1,57.7
434,马桂,072388,2018010638868,71.8,93.9,49.7
435,计思妍,208318,2019021161847,71.8,62.3,81.3
436,臧毅,931353,2022010815317,71.8,88.2,55.4
437,杨芸,314493,2022020429334,71.8,53.1,90.6
438,梁志俊,222100,2023110770014,71.8,87.3,56.3
439,马环,505091,2020081079120,71.7,67.8,75.6
440,孟力,694605,2024051220520,71.7,73.6,69.8
441,余成风,865314,2018080901430,71.6,79.1,64.1
442,宋凡,981573,2018090787306,71.6,57.3,85.9
443,庞君,696336,2019100843624,71.5,75.9,67
444,曹海达,660232,2019010503219,71.4,86,56.8
445,尹春,630287,2019020588751,71.4,55.8,87.1
446,水滢,593286,2021010908609,71.4,82.1,60.7
447,许龙,610961,2023121066136,71.4,93.9,48.9
448,水龙东,348049,2019040764954,71.3,66.5,76.2
449,雷毅雄,343236,2019091103665,71.3,64.6,78
450,元馨素,026933,2023100053350,71.3,65.8,76.9
451,顾妹,454206,2024020810607,71.3,93.8,48.9
452,罗琴,181025,2024090422520,71.3,73.6,69.1
453,潘眉,095814,2019100451424,71.2,94.1,48.4
454,卫亚,451753,2020020435325,71.2,58,84.5
455,和星生,429629,2020120662942,71.2,53.3,89.1
456,祁黛枫,726490,2022070399057,71.2,56.8,85.7
457,廉保,823662,2023020246251,71.2,56.4,86.1
458,罗霭,361402,2024031250235,71.2,94,48.5
459,时永峰,996731,2024041043119,71.2,67.9,74.6
460,伏霭雁,498445,2024070774551,71.2,52.3,90.1
461,米璧燕,943525,2020020052529,71.1,72.7,69.4
462,史琦,494540,2021010524067,71.1,60.9,81.3
463,酆良,233180,2023090038049,71.1,94.7,47.5
464,戚环,865553,2018060785335,71,52,90.1
465,贝行伟,035286,2019040328620,71,52,90
466,狄瑾,731631,2020021193149,71,80.8,61.3
467,贝蕊,098301,2021060450125,71,58.5,83.5
468,祁光祥,814207,2023080100706,71,90.5,51.6
469,钱惠艺,318835,2024080833518,71,63.6,78.4
470,秦才仁,220650,2018101025002,70.9,74.6,67.3
471,卫君,182323,2022090302312,70.9,57.5,84.3
472,熊永杰,954897,2023090069754,70.9,84,57.8
473,王悦,398834,2024011133445,70.9,63.4,78.4
474,苏利生,238638,2024060293873,70.9,90.7,51.1
475,邬蕊,136680,2018050418015,70.8,56.5,85.2
476,庞冠,803299,2020090779901,70.8,68.2,73.4
477,纪时,810714,2021091081437,70.8,68.8,72.9
478,伍波,472783,2021100658353,70.8,70.9,70.7
479,赵静,210761,2022060876156,70.8,91.2,50.3
480,薛可,680132,2022091053206,70.8,56.1,85.6
481,酆永,312428,2024110442808,70.8,70.4,71.2
482,邵姣婵,416318,2019050851809,70.7,51.3,90
483,韩士,583960,2019091246032,70.7,84.8,56.6
484,廉昭露,099187,2020111138710,70.7,49.2,92.1
485,水刚鼎,270514,2019121081472,70.6,64.2,77
486,陶宁,511051,2021110085128,70.6,64.6,76.6
487,乐玲,333736,2022080533626,70.6,61.3,79.9
488,常生文,849238,2023080973841,70.6,69.8,71.4
489,邹顺,955586,2018080118671,70.5,51.4,89.6
490,卫光,275723,2021040772348,70.5,74.8,66.3
491,韩建,982028,2023020482839,70.5,54.9,86
492,严福,015429,2020040912919,70.4,61.8,79
493,章海,816914,2022081171423,70.4,66.3,74.6
494,明健策,768059,2024110615955,70.4,50.6,90.2
495,孟胜胜,603752,2018011045226,70.3,93.9,46.7
496,秦军广,421465,2020060206569,70.3,59.6,81.1
497,皮树,910689,2021030498903,70.3,82.8,57.9
498,张菊,783288,2021090828842,70.3,62.7,77.9
499,平新强,828818,2022110501868,70.3,68,72.6
500,水义刚,735331,2018120203104,70.2,79.6,60.8
501,郎泰鼎,622958,2019090845871,70.2,58.7,81.8
502,方欢宁,536744,2019100404466,70.2,48.3,92.2
