201903051048,root,1000,69.8,7
QQUQX,YqN7i,SHwKD,rs8rX,aNOpp,RmNbI,4kH0J
70.2,70.0,70.5,69.9,69.0,69.3,70.1
61,Åíè¡¶«,238336,2024041113632,78.2,54.0,84.8,88.8,84.7,92.9,68.9,73.5
62,ÕÅæý±ù,686544,2019121064475,78.0,93.9,80.3,79.9,52.4,92.4,80.4,66.7
63,Â³Öñ,931010,2020080241073,78.0,65.3,88.5,85.1,91.8,66.7,74.1,74.7
64,ÛºÁ¼,233180,2023090038049,78.0,78.0,55.5,69.5,90.9,79.9,94.0,78.4
65,¸ð·ïèµ,105183,2021080738324,77.9,60.5,78.2,58.9,92.9,92.2,72.0,90.6
66,½ª¾ê,808453,2023030405347,77.9,79.2,61.0,85.2,93.1,90.0,89.8,47.1
67,ÂÞÑÅÙ»,481000,2023061250019,77.9,84.9,94.7,72.1,73.3,62.0,92.3,65.9
68,³£µÂÊ¤,780985,2023090558530,77.9,79.0,75.4,81.4,80.0,83.2,68.4,77.8
69,·¶ÈðÓñ,866357,2023110545720,77.9,91.9,62.2,82.4,72.6,65.6,82.0,88.4
70,ÖìÞ±Ýº,869536,2024030463646,77.9,93.6,91.6,89.1,60.9,57.5,62.3,90.2
71,¼ÍÊ±,810714,2021091081437,77.8,50.4,94.4,77.0,68.2,73.6,90.3,90.7
72,Æ½ÐÂÇ¿,828818,2022110501868,77.7,64.3,86.4,88.5,84.3,73.3,59.8,87.6
73,ÂÀ·Æ,671997,2019050969773,77.6,65.3,90.0,66.8,54.7,85.4,93.2,87.7
74,·½Ë¼,378345,2019110134514,77.6,85.3,76.5,91.3,55.5,85.4,77.5,71.8
75,·ï·å¹ú,381433,2018010953341,77.5,81.8,69.5,92.0,66.5,76.7,68.7,87.6
76,Æ½½õ,222356,2018070035636,77.5,92.8,91.4,69.7,78.2,48.7,86.2,75.3
77,ÏîÜç,368004,2018070850428,77.5,80.5,52.4,92.7,84.7,72.7,92.3,67.1
78,ÌÕº®,516350,2020020045033,77.5,89.3,64.0,65.8,85.8,74.7,79.1,83.8
79,ÎÀ¹â,275723,2021040772348,77.5,94.4,93.7,84.9,92.2,60.9,46.3,70.4
80,ÈÎá°Ý¼,654450,2021080565040,77.5,88.6,87.4,66.6,74.8,92.3,78.0,54.6
81,Æë·¢½¨,243066,2023121146607,77.5,52.5,47.5,88.2,93.0,89.1,93.1,79.3
82,Ë®Òå¸Õ,735331,2018120203104,77.4,86.4,89.2,86.6,90.2,56.4,49.7,83.0
83,Æ¤Ç¿¹ó,119426,2020110932655,77.4,84.6,69.3,85.1,73.8,71.2,70.7,86.8
84,ËÕ¹ó¶«,893197,2018110889729,77.3,92.8,90.3,79.6,85.0,45.4,71.2,76.5
85,ÃÏÕê½õ,645768,2019030806859,77.3,84.9,72.8,94.9,91.0,55.1,94.1,48.0
86,°²Éú,223253,2019050715334,77.3,75.9,76.3,92.6,65.0,65.9,86.8,78.3
87,»ªÊæ,228456,2019080275646,77.3,73.6,53.9,91.0,76.1,91.5,87.3,68.0
88,»ª´ÏÀ¼,651925,2019100322512,77.3,94.4,87.1,68.1,93.8,87.4,62.4,47.6
89,À×ÈÙ,903526,2022120512624,77.3,75.2,85.6,57.7,79.9,67.3,93.3,82.0
90,ÎéºÉ·Æ,634544,2018120094460,77.2,89.5,75.9,86.2,77.6,59.8,59.6,92.0
91,Ë®äÞ,593286,2021010908609,77.2,63.0,77.8,92.2,74.2,63.5,84.4,85.2
92,±´Èï,098301,2021060450125,77.2,59.2,65.6,85.8,81.1,77.0,78.1,93.9
93,·Ñ»¶ÕÑ,522991,2024101009157,77.2,83.8,70.7,86.9,91.3,54.1,63.2,90.7
94,ÔÆÊ±éÅ,849036,2021090543658,77.1,58.4,68.2,86.2,87.8,64.9,82.4,91.8
95,ÕÔ²¨ÐÇ,700030,2022030023062,77.1,84.0,89.2,76.1,69.0,73.0,63.0,85.1
96,Ë®ÇÙ,846445,2019010574570,77.0,91.4,91.4,73.2,86.8,83.1,52.1,60.7
97,»¨½à,012427,2020040842739,77.0,57.8,93.4,66.1,80.4,92.9,80.0,68.1
98,·Ñ¾ê·¼,952861,2020060606123,77.0,58.5,78.9,89.5,79.8,94.0,76.6,61.6
99,ÎâÐã½à,500497,2018010489764,76.9,78.8,76.6,78.4,83.5,86.9,65.7,68.2
100,ºØÓÀ¾û,007256,2022110885669,76.9,72.8,78.8,54.5,66.1,78.4,93.1,94.7
101,Ó÷¾§ÔÆ,295684,2021120308459,76.8,64.7,76.4,86.5,59.8,86.0,86.5,77.5
102,²ýÃ÷ÐË,509258,2022050495810,76.8,84.7,89.1,61.3,56.1,77.7,80.4,88.2
103,ÃÏÊ¢,869024,2024010232466,76.8,72.5,54.8,64.8,77.0,83.4,90.7,94.4
104,ÂÀÐÐÔª,223636,2021040693639,76.7,89.0,45.5,75.2,90.5,83.9,73.2,79.7
105,ÆÝè¡,764682,2021070538211,76.7,87.1,85.9,67.6,87.1,70.4,92.9,45.8
106,Ã÷·²É¯,506006,2022110720638,76.7,51.6,93.0,73.7,72.1,77.9,77.3,91.4
107,ÃÏÊ¤Ê¤,603752,2018011045226,76.6,91.5,76.7,92.7,94.1,49.4,59.5,72.2
108,³£Þ±Ù»,819065,2021100136542,76.6,76.5,83.3,62.1,68.6,83.0,70.6,92.3
109,Óáèµ¾ý,605141,2023011064144,76.5,77.3,69.4,58.1,59.5,91.3,91.4,88.4
110,Á®»Ô,316504,2019060750433,76.4,53.1,57.2,82.7,88.3,83.9,76.1,93.8
111,Ã©ÇàÊç,754727,2018010422732,76.3,76.2,92.9,53.4,94.5,88.8,67.7,60.3
112,ê°ö°Þ±,316745,2018011254557,76.3,78.3,85.5,79.4,75.7,63.0,64.1,87.8
113,Ê·Áú,980557,2018090515770,76.3,73.0,84.2,82.8,88.2,78.3,68.9,58.4
114,ÖÜÇ¿,402229,2018100392924,76.3,94.4,66.5,68.8,72.3,47.7,94.1,90.4
115,Ñ¦³½¸»,820687,2019100928729,76.3,83.9,63.9,94.2,70.0,57.0,88.1,76.9
116,á¯ÃÃÕä,494594,2021010339418,76.3,77.0,81.6,56.8,75.8,69.0,87.8,86.3
117,¹ËÔÃð¥,593275,2021100267570,76.3,90.6,65.5,92.6,92.3,74.5,60.3,58.3
118,Ì¸Óý,818364,2023020096431,76.3,81.5,93.8,83.2,59.8,54.1,84.2,77.5
119,Ë®çù,330815,2024061151528,76.3,81.5,54.2,70.7,52.4,92.2,91.8,91.6
120,ÑîÔÏ,781048,2018040724813,76.2,70.1,92.7,72.8,72.0,88.4,61.0,76.1
121,Öì°®,211428,2018050362822,76.2,84.5,45.1,93.0,90.3,94.0,78.9,47.3
122,²·ÒÕçù,047978,2019020697844,76.2,57.7,81.6,84.6,94.2,70.1,70.2,75.1
123,±´ÐÐÎ°,035286,2019040328620,76.2,87.4,79.7,79.0,88.4,54.3,88.5,56.1
124,²·¿¡,769341,2020011164153,76.2,93.8,66.0,91.0,50.1,77.8,91.7,63.2
125,²ÜÑÒÁ¦,851176,2020070297609,76.2,80.1,60.1,85.4,78.2,78.7,93.3,57.3
126,ëøÁáÇÙ,352122,2020120012231,76.2,94.6,88.2,75.3,90.2,51.4,83.9,49.7
127,Úùèµè´,305622,2024090102259,76.2,85.2,70.1,91.3,75.8,68.4,61.5,80.8
128,»ª¼ÒÁ¼,869952,2024110995270,76.2,58.7,75.6,89.6,75.3,75.5,71.9,86.9
129,Ç®¼Ñ,438902,2018090310264,76.1,93.2,60.6,91.8,62.1,80.6,82.2,62.1
130,ÃçÊ¤±£,146003,2022021190368,76.1,83.1,86.3,85.4,64.9,61.4,69.3,82.6
131,·üÌÚéª,364573,2018110867355,76.0,88.3,65.0,91.9,88.1,83.4,51.7,63.4
132,Ëï¾üÐÂ,467663,2019070126364,76.0,84.3,75.8,87.0,71.0,82.5,76.5,54.9
133,ºÂ±£,578049,2022100174939,76.0,89.1,63.1,74.1,89.0,70.1,89.7,56.9
134,·½Ë¬,814561,2018070736170,75.9,61.2,87.6,90.4,51.5,91.9,80.0,68.6
135,ÞÉ¸»È«,937832,2019070383228,75.9,70.6,79.2,91.5,76.4,75.8,76.2,61.7
136,ÓíÏéÄþ,835962,2021060926252,75.9,60.0,85.2,88.7,92.8,51.6,85.6,67.1
137,¸ð´¿,614551,2022090885116,75.9,72.6,86.3,66.3,54.7,94.1,67.9,89.1
138,½¯·ã,852503,2024060950305,75.9,71.2,62.4,63.4,72.0,91.7,76.7,94.2
139,»ªæ«,757493,2018020169362,75.8,93.1,75.8,85.8,74.7,53.8,89.8,57.7
140,º«Ê¿,583960,2019091246032,75.8,78.7,82.0,66.1,94.0,67.5,82.3,60.3
141,ÐÜ²¨ÐÅ,444003,2021120260328,75.8,56.1,57.7,67.3,87.9,92.3,88.1,81.4
142,Î¤Éú,391189,2022030458952,75.8,93.8,71.3,87.7,49.3,55.1,82.4,91.3
143,Ê·»ª½à,576399,2022080079910,75.8,89.5,85.4,71.5,68.3,55.5,88.5,72.2
144,Ó÷ÖÂ,308261,2024110366123,75.8,74.5,63.9,89.6,82.7,61.5,67.1,91.0
145,ÇØ¸Õ»Ô,971085,2021080318553,75.7,80.2,66.1,58.4,83.8,73.6,94.3,73.3
146,Éò´º,930638,2023040353874,75.7,82.2,58.5,85.1,58.7,89.7,65.8,90.1
147,Ã×Ãú,139739,2020050063914,75.6,60.7,89.7,90.4,82.5,54.9,59.6,91.1
148,ÒóÐÛº½,533732,2021080783248,75.6,88.2,69.0,69.2,85.1,83.5,71.9,62.1
149,Áø×ÓÄþ,229035,2021110253501,75.6,52.2,81.8,92.1,76.6,90.0,48.8,87.9
150,´÷Ø¹·Ò,807017,2019070201753,75.5,80.8,72.2,68.4,72.8,72.6,79.7,82.1
151,¼ÆÄþ,524690,2019080129069,75.5,60.3,93.7,48.7,81.9,89.8,76.4,77.9
152,¿µÇí´Ï,137928,2022100142804,75.5,77.3,69.4,45.7,75.4,81.3,88.6,90.5
153,Òó·¼Óð,383887,2023100658763,75.5,83.1,73.3,67.3,86.6,88.6,82.9,46.5
154,ÅËº½Ñ×,408334,2023120763408,75.5,72.0,66.7,74.0,92.1,81.7,71.7,70.0
155,Ç®»ÝÒÕ,318835,2024080833518,75.5,88.5,84.4,85.1,70.9,84.2,55.9,59.3
156,ÎâÀ½,143973,2024110167374,75.5,72.7,93.5,69.4,78.1,64.5,86.9,63.2
157,ÕÅº½ÐÛ,087063,2019010776373,75.4,73.4,80.0,90.6,91.6,47.4,78.2,66.6
158,ÁøÌÚ·É,322953,2020100875331,75.4,76.3,84.3,51.7,82.8,78.8,92.4,61.8
159,Ê·çù,494540,2021010524067,75.4,64.6,47.7,86.1,87.6,70.1,88.0,83.5
160,×ÞÔÃ,284445,2018100994503,75.3,81.7,87.2,77.8,54.8,85.1,58.8,81.5
161,Ó÷³½º½,995995,2021020369525,75.3,81.4,74.5,93.2,61.0,73.1,93.2,50.5
162,Ê·æ«,145428,2021050502808,75.3,75.6,90.6,61.0,59.1,86.9,70.4,83.4
163,ÍôÒ¶,463862,2018040716203,75.2,47.9,85.3,73.8,92.2,68.7,80.7,77.6
164,Ê·ÈÚ,030603,2022040170325,75.2,84.6,66.8,81.3,76.2,46.0,78.3,93.1
165,Ô¬Æ½,938633,2023040863341,75.2,89.0,89.6,48.7,92.8,74.2,49.8,82.4
166,ÕÔ½Ü·É,746318,2020010221804,75.1,70.1,82.8,59.3,85.6,85.6,71.4,71.1
167,ÓÈÐÐ,175240,2020020984008,75.1,66.2,78.8,91.7,51.7,84.9,63.9,88.5
168,¿µº®,499069,2018100176947,75.0,78.8,94.2,78.2,68.8,94.1,47.6,63.4
169,Ñ¦Ã÷,497181,2022050548118,75.0,64.2,78.4,85.5,85.3,46.2,88.8,76.6
170,ÂíÈáÑþ,316872,2022100597251,75.0,90.8,62.8,78.9,79.9,80.8,55.6,75.9
171,Ñ¦ÐÅÈÊ,437758,2018040945831,74.9,93.3,85.4,54.9,75.5,55.1,88.7,71.5
172,ÓàÞ±,179284,2018070928452,74.9,66.1,58.6,58.6,73.1,91.1,90.2,86.5
173,À×ÒãÐÛ,343236,2019091103665,74.9,57.1,61.3,79.8,82.7,64.9,86.8,91.5
174,Ã×¹ã,663132,2020020433268,74.9,84.5,74.0,52.3,83.7,64.7,92.9,72.4
175,Ç®¶¦Á¦,177532,2020060823242,74.9,76.4,69.0,91.1,85.8,75.2,53.2,73.7
176,ºÍ»¶,575084,2023010188426,74.9,53.4,89.6,72.9,82.3,85.1,63.6,77.6
177,Ð»×Ó,813187,2023070498707,74.9,87.4,78.6,72.4,45.9,87.2,77.0,75.6
178,ÂÞäÞÁá,350668,2019041006840,74.8,82.8,77.4,58.6,94.2,52.2,76.2,82.5
179,ÅË½¨,551133,2019070193320,74.8,76.3,49.9,90.4,77.5,86.2,57.5,86.0
180,ê°¿¡±ò,248592,2020021209254,74.8,91.0,84.6,67.2,78.8,47.2,74.3,80.6
181,ÕÅ½à,001044,2021070184447,74.8,77.9,84.7,67.4,88.2,73.2,45.9,86.0
182,°²æÃÏ¼,756145,2022010784519,74.8,86.4,82.9,73.8,85.3,87.0,52.7,55.2
183,ÈÎÇÙ,041908,2022080480835,74.8,90.6,54.4,64.5,93.8,60.5,78.3,81.2
184,ÀÉÏ£Äý,072293,2023020209327,74.8,52.6,92.9,77.3,70.3,87.2,82.0,61.2
185,ÂÞ¿µ²¨,193240,2024101024009,74.8,70.1,81.5,91.7,76.8,59.2,72.5,71.6
186,¶­ÒÔ,532357,2018020815767,74.7,67.0,92.7,89.3,76.5,87.6,52.0,58.1
187,ÑîÁ¦,305582,2018030108248,74.7,69.9,71.0,72.2,85.9,90.4,68.3,65.2
188,Ê·Ó°Ü¿,526152,2018120915260,74.7,86.1,71.6,62.3,75.1,52.3,84.9,90.5
189,ÓíÐÇ,969605,2020050320532,74.7,69.9,75.6,94.1,61.3,56.3,78.4,87.0
190,Ç®»Ô,068190,2020100689067,74.7,46.8,93.7,73.7,88.1,78.6,92.7,49.6
191,ÓíË¼,860957,2022120535731,74.7,72.6,70.4,55.0,76.1,94.4,87.2,67.1
192,»ª´ä,135246,2018071114668,74.6,85.8,83.1,58.4,84.5,63.4,91.9,55.0
193,·¶³É½¨,267794,2021021039474,74.6,81.0,75.9,87.0,61.9,70.1,89.3,56.8
194,ÆëÏöÓ±,167033,2018081233324,74.5,77.0,65.4,65.2,91.2,86.0,81.2,55.5
195,Ó÷Ò¶,864802,2023050440228,74.5,56.0,57.6,92.7,94.9,49.4,80.5,90.5
196,°ØÇÉÈØ,731086,2024040128640,74.5,67.6,76.4,89.4,79.7,70.7,78.7,59.1
197,Íõ¸£,746186,2018080528609,74.4,90.0,80.7,77.2,52.1,73.3,72.9,74.4
198,ÀîÒãµÂ,249713,2021060851351,74.4,93.8,69.9,70.1,85.4,65.1,60.7,76.0
199,ÀîÒÕ,426488,2021060898874,74.4,77.8,75.5,55.3,91.8,50.9,78.6,90.8
200,ÇüÉ½ÌÚ,688680,2022070398075,74.4,85.4,78.1,53.2,59.6,78.9,93.1,72.7
201,ºÍÎ°º£,438949,2024020974951,74.4,83.6,94.1,72.4,48.9,72.1,74.2,75.8
202,ÐÜÏþ,795897,2024080089736,74.4,74.6,76.6,46.1,88.4,78.2,88.7,68.2
203,ê°È«,250234,2024110623415,74.4,76.9,91.6,85.6,52.5,57.3,63.2,93.9
204,Æ¤ÖÐÓÀ,568598,2019031129842,74.3,77.3,48.5,68.1,83.5,82.8,80.3,79.6
205,ÁºÆ®,737541,2019051044139,74.3,70.9,71.8,87.0,69.5,72.0,88.1,61.0
206,ÁºÃÀ,244762,2019090016214,74.3,94.2,92.4,60.4,51.2,69.7,61.1,90.8
207,ÆÝÕê,990640,2021050354027,74.3,92.9,89.0,46.5,66.2,76.2,90.3,58.9
208,Ïî¹úÒÔ,554674,2022090847423,74.3,78.2,51.6,67.9,89.0,63.6,86.3,83.6
209,Ã«È«éÅ,487926,2022120612640,74.3,73.9,49.5,46.2,90.6,86.5,86.5,86.6
210,ÍôÇå,056993,2024121139302,74.3,82.6,81.8,60.3,65.4,82.2,62.8,84.7
211,±Ï¾§,570937,2020120593730,74.2,77.7,82.4,90.4,54.0,66.4,87.9,60.7
212,ËÎÖÂ,557712,2022090681230,74.2,70.0,88.9,75.1,81.6,68.7,74.6,60.4
213,Ñ¦¿É,680132,2022091053206,74.2,92.9,80.5,75.0,86.5,58.1,66.4,60.1
214,Òó¶ðÃÀ,745461,2022110506129,74.2,86.4,93.5,59.5,75.5,55.1,81.5,67.6
215,ÐÜÔª¾û,584966,2024050566662,74.2,74.8,47.8,81.1,77.2,74.2,78.1,86.5
216,ÕÅÐÅ,448361,2019010436141,74.1,53.4,67.7,87.2,46.8,94.1,80.5,89.0
217,³£Ï¼ÑÞ,049268,2020110976817,74.1,76.0,88.0,45.6,78.4,71.0,68.8,91.1
218,¸ð¶«,911145,2021040074555,74.1,80.8,84.8,85.4,91.2,62.4,51.3,63.1
219,ÌÆ×Ó,939205,2022020690508,74.1,66.1,89.3,62.7,63.9,82.3,65.8,88.7
220,Îé²ÅéÅ,612826,2022020762661,74.1,88.8,69.1,85.0,83.7,48.1,57.0,86.9
221,Ç®åûÓ±,553004,2022080390474,74.1,87.3,67.2,94.8,53.2,72.1,66.3,78.1
222,ÀÖèµ,378186,2023060778659,74.1,67.5,89.4,50.0,91.9,77.4,70.9,71.4
223,ÀÖ½õ,344239,2024060863964,74.1,58.0,94.1,60.9,61.9,93.4,94.2,56.2
224,·üö°Ñã,498445,2024070774551,74.1,82.6,74.3,76.6,53.2,94.2,56.8,81.1
225,ÛºÓÀ,312428,2024110442808,74.1,59.3,84.6,46.8,92.5,81.3,94.2,59.9
226,ÓàÑÞÒÁ,151815,2018040271513,74.0,89.0,64.2,56.6,87.0,58.8,81.8,80.5
227,ÎºÃúÀû,662858,2020010395802,74.0,72.1,87.3,64.3,64.8,68.5,69.7,91.3
228,·Ñö°Àò,405514,2020040011443,74.0,73.3,78.1,55.2,79.3,94.2,76.0,61.8
229,ÂÀ²Ê,025138,2020080883801,74.0,81.4,63.2,55.4,93.4,94.3,82.4,48.0
230,ÂíºÉÔ°,122763,2022030766310,74.0,69.6,91.0,81.1,94.6,78.7,48.2,54.7
231,ÕÅÁúÊ¤,424348,2022050484864,74.0,61.7,69.1,93.3,61.8,83.4,80.8,68.1
232,ÕÔ±ùÇï,781616,2018010671663,73.9,85.8,89.0,67.5,60.5,90.5,74.5,49.3
233,¸ðÊÀÊ¿,687910,2019101041031,73.9,66.5,82.2,89.2,69.6,46.6,92.6,70.3
234,Îâ´¿óÞ,627758,2022020865830,73.9,86.7,65.0,68.9,94.9,51.7,85.9,64.1
235,ÏîÕÑ,291589,2023120368924,73.9,50.7,93.6,84.4,76.3,75.5,59.0,77.7
236,Ò¦Ñ§,637140,2019060614003,73.8,69.5,76.3,51.3,77.4,89.8,77.7,74.7
237,Òüåû¿É,447397,2019120469729,73.8,88.6,80.2,86.1,72.3,91.9,50.0,47.6
238,ÖÜÁÕÕÑ,125456,2022111105660,73.8,71.0,64.9,70.3,91.9,83.8,66.6,68.0
239,ÆîÇà,054165,2018101226575,73.7,78.7,65.5,84.2,94.2,71.5,55.7,65.8
240,Ê·¹â,965436,2019080373603,73.7,59.4,93.2,77.8,67.7,67.5,59.7,90.4
241,ÕÅ²ÅÐÛ,279297,2019090439717,73.7,83.1,85.3,47.4,71.9,78.3,61.9,88.0
242,³ÂÊ¿,984666,2020060116639,73.7,73.5,54.2,93.4,82.2,70.6,81.6,60.1
243,ÀÖÏãÕæ,525848,2020110774818,73.7,90.7,65.2,56.2,89.1,86.8,63.1,64.5
244,Îº¿¡¶¦,368163,2022020436337,73.7,84.0,49.5,52.6,79.6,89.5,77.5,83.3
245,ÚùÈï,136680,2018050418015,73.6,92.6,52.0,63.9,67.9,76.3,69.3,93.5
246,ÁøÄþË¼,194615,2018071201530,73.6,88.1,85.0,86.0,94.3,47.2,58.4,56.0
247,±´¶¦¶¦,542454,2019091055444,73.6,49.4,76.0,59.5,65.6,92.9,77.3,94.3
248,Ô¬µ¤ËØ,332160,2021021206028,73.6,46.5,86.7,81.6,85.3,73.3,47.8,93.9
249,¼Íº®ÕÑ,336760,2021030346027,73.6,83.4,68.1,72.6,71.1,53.7,78.8,87.4
250,ñ¼Ñ©¾ê,488682,2021120958229,73.6,84.2,80.8,55.8,62.0,54.3,94.4,83.4
251,ÎâÏ¼Áá,616457,2018010865701,73.5,68.5,88.9,61.8,91.6,79.8,72.2,51.6
252,ËÎÒÔË³,765219,2018091031912,73.5,70.0,82.4,50.2,52.7,89.6,89.6,80.1
253,Ð»ÖÂ,452493,2020080799301,73.5,72.2,86.3,87.6,47.3,87.0,75.3,58.5
254,ÕÅÜ°,267748,2023020714874,73.5,73.4,72.2,75.9,72.9,83.0,81.2,56.0
255,ñ¼½¡Ïé,945049,2023120914934,73.5,64.8,54.5,55.2,94.9,84.3,93.5,67.6
256,ËïÐÂÌÚ,946854,2018110685471,73.4,51.8,89.1,64.4,72.0,74.8,91.8,69.9
257,ÉòÑþ,887601,2019080650161,73.4,81.3,55.1,81.6,94.7,55.4,52.1,93.3
