2019020122055,root,1000,70.4,2
ORuD1,D5xJT
70.4,70.4
150,傅铭义,255797,2024120429701,81.3,72.5,90.1
151,华聪兰,651925,2019100322512,81.2,80.3,82.2
152,金勇强,832345,2023070954559,81.2,77.7,84.6
153,费欢昭,522991,2024101009157,81.2,67.8,94.5
154,余聪,669736,2024120393665,81.2,73.0,89.4
155,廉强行,308474,2018030837429,81.1,94.9,67.3
156,伍荷菲,634544,2018120094460,81.1,77.7,84.5
157,郑婉,143558,2019021175860,81.0,77.7,84.3
158,韦雁莎,195603,2020040490337,81.0,88.8,73.3
159,罗霭,361402,2024031250235,81.0,70.5,91.4
160,华家良,869952,2024110995270,81.0,74.0,87.9
161,顾悦馥,593275,2021100267570,80.9,82.8,79.0
162,郎雪雁,300200,2018081180012,80.8,71.7,89.9
163,明海策,221953,2020080945338,80.8,84.8,76.9
164,唐兴达,909078,2023010027822,80.8,85.0,76.6
165,禹祥宁,835962,2021060926252,80.6,69.2,92.0
166,尹芸,909029,2022110812929,80.6,89.4,71.7
167,姜学,189012,2022111131228,80.6,86.2,75.0
168,彭炎,299826,2018060172608,80.5,94.1,66.9
169,吕苑婕,925760,2022021096043,80.5,94.8,66.2
170,乐璧,378186,2023060778659,80.5,67.6,93.5
171,梁飘,737541,2019051044139,80.3,91.8,68.8
172,庞梅云,538138,2023090553810,80.3,90.9,69.7
173,魏莲,289191,2023100179103,80.3,91.4,69.3
174,华瑶影,435454,2020021155430,80.2,91.2,69.3
175,窦才策,885246,2020060154603,80.2,78.3,82.0
176,倪滢莺,462537,2020110373755,80.2,74.7,85.8
177,孔蕊,179484,2022040908454,80.2,81.0,79.4
178,柏巧蓉,731086,2024040128640,80.2,81.3,79.1
179,钱惠艺,318835,2024080833518,80.2,78.4,82.0
180,昌富,743210,2023030671073,80.1,66.3,93.9
181,史光,965436,2019080373603,80.0,66.5,93.4
182,孟爽,742914,2024031161442,80.0,81.4,78.6
183,熊元钧,584966,2024050566662,80.0,80.4,79.6
184,邬莺,889455,2024110035559,80.0,83.6,76.5
185,罗寒毓,150597,2022030039731,79.9,82.1,77.7
186,任美霭,794154,2019120245409,79.8,83.9,75.8
187,贝茗,229184,2019120788433,79.8,81.5,78.1
188,鲁竹,931010,2020080241073,79.8,85.1,74.4
189,章时军,032398,2020101219858,79.8,76.4,83.2
190,魏军,450732,2024070743205,79.8,87.8,71.7
191,孙致,623131,2018120163138,79.7,73.6,85.7
192,计萍巧,346366,2019010566672,79.7,75.0,84.4
193,狄锦,756067,2020020156738,79.7,85.9,73.5
194,祁黛枫,726490,2022070399057,79.7,68.1,91.2
195,姜黛,188122,2018070732202,79.5,79.5,79.6
196,乐炎天,948659,2021060775954,79.5,77.4,81.6
197,韩士,583960,2019091246032,79.4,74.1,84.8
198,花融云,571831,2024101183142,79.4,82.8,76.0
199,周勇,729570,2021060957012,79.3,75.7,83.0
200,喻晶云,295684,2021120308459,79.3,76.5,82.2
201,郎发树,165870,2019011227063,79.2,84.4,74.0
202,章艳,316265,2019100966562,79.2,83.2,75.3
203,施伟,746883,2019050838332,79.1,71.4,86.8
204,明锦,022186,2023020508613,79.1,78.9,79.3
205,孔羽,922551,2023060755115,79.0,64.9,93.0
206,窦咏姬,773437,2019081193718,78.9,78.3,79.5
207,彭云,609167,2021100026739,78.9,90.7,67.1
208,郑云,436169,2023060356918,78.9,75.3,82.5
209,马妹瑶,296409,2023091170942,78.9,69.2,88.6
210,董悦爱,985949,2019060954953,78.8,63.0,94.6
211,郑炎良,120434,2021060553421,78.8,77.2,80.4
212,秦健,330753,2021070995356,78.8,87.4,70.1
213,康淑华,252299,2024030839906,78.8,75.5,82.0
214,谈霞,846430,2024060073060,78.8,75.6,81.9
215,水琦,330815,2024061151528,78.8,63.6,94.0
216,魏可,236703,2022121000330,78.7,69.8,87.6
217,茅刚义,560134,2018050633402,78.6,81.7,75.5
218,梁荣,827319,2019050671967,78.5,94.8,62.1
219,元美,984165,2023020416542,78.5,72.1,85.0
220,沈春,930638,2023040353874,78.5,71.5,85.5
221,熊贵胜,293644,2019030084409,78.4,62.0,94.8
222,纪德,583534,2020081193450,78.4,67.9,88.9
223,常德胜,780985,2023090558530,78.3,79.6,77.0
224,卜胜龙,177717,2024070701714,78.3,70.3,86.3
225,王海明,367419,2024071181970,78.3,73.1,83.6
226,钱璐菲,736863,2024080686363,78.3,67.7,89.0
227,汪叶,463862,2018040716203,78.2,74.9,81.5
228,王福,746186,2018080528609,78.2,68.7,87.7
229,孙良清,041207,2020060690751,78.2,66.1,90.4
230,滕玲琴,352122,2020120012231,78.2,63.3,93.2
231,皮馥,566844,2021090684445,78.2,90.4,65.9
232,尤德山,356222,2022110432215,78.2,93.4,62.9
233,褚致,803704,2019120930401,78.1,85.0,71.2
234,周瑗,075777,2020120637759,78.1,90.2,66.0
235,苏卿,507239,2021030213950,78.1,61.4,94.8
236,熊纯,641001,2023020190172,78.1,90.3,65.9
237,窦晶,612300,2024020890059,78.1,74.6,81.6
238,范舒娥,510304,2018101180429,78.0,66.2,89.8
239,卞巧荔,194477,2020020077773,77.9,83.8,72.0
240,齐茜,247814,2018041091429,77.8,61.7,94.0
241,卜明,021678,2019010277860,77.8,71.8,83.7
242,雷思,195066,2021081076607,77.8,61.0,94.7
243,袁强学,977661,2022020376123,77.8,88.0,67.6
244,柏纨彩,863697,2022040559718,77.8,61.8,93.9
245,花荣,607125,2020060472516,77.7,91.7,63.6
246,王玲,742872,2021010507203,77.7,61.1,94.3
247,吕辉,543150,2023100365039,77.7,91.4,64.0
248,董波,133039,2020110803917,77.6,80.4,74.8
249,奚世,315078,2023040967828,77.6,68.4,86.7
250,冯咏英,960181,2023080218163,77.6,94.1,61.1
251,曹生,559052,2024070135249,77.6,87.7,67.4
252,秦馨雅,010603,2021030220338,77.5,70.2,84.7
253,唐荷婉,530458,2022070595844,77.5,85.4,69.5
254,喻明光,034442,2023070344215,77.5,81.7,73.3
255,康建勇,982129,2024050652968,77.5,61.9,93.2
256,堪春,186904,2018090410447,77.4,82.6,72.2
257,雷毅雄,343236,2019091103665,77.4,89.1,65.7
258,鲁行,510160,2022021016019,77.4,75.6,79.3
259,项昭,291589,2023120368924,77.4,81.3,73.6
260,伍泰,708126,2020070982662,77.3,88.4,66.3
261,项茜,368004,2018070850428,77.2,74.0,80.5
262,廉士东,431692,2022030119271,77.2,94.1,60.3
263,黄健,243732,2023071123202,77.2,75.6,78.9
264,水艳婉,251891,2019030019111,77.1,74.8,79.4
265,朱达安,618650,2023070665075,77.1,63.8,90.4
266,成新刚,338264,2019020956421,77.0,75.1,78.9
267,罗世发,914230,2020091183072,77.0,73.5,80.5
268,杨娥凤,758862,2019110746273,76.9,64.8,89.1
269,史峰,245742,2019110874225,76.9,59.5,94.3
270,岑才,955432,2019120343266,76.9,70.6,83.2
271,余清,136477,2020070247762,76.9,82.8,71.0
272,彭竹,724432,2018061233248,76.8,87.3,66.3
273,姚文,575996,2019120789657,76.8,88.5,65.2
274,云利炎,613892,2020111219251,76.8,72.1,81.4
275,雷眉,098913,2021030731346,76.8,90.9,62.8
276,黄雄泰,962283,2023050748367,76.8,77.8,75.9
277,顾鼎,197379,2022121227929,76.7,80.8,72.6
278,张馨,267748,2023020714874,76.7,67.3,86.1
279,窦健祥,945049,2023120914934,76.6,86.3,66.9
280,柏宁,677906,2020080860601,76.4,75.6,77.3
281,韦玉彩,838651,2021040595109,76.4,74.1,78.8
282,酆莺,662569,2022021146915,76.4,94.3,58.5
283,毛致伟,867633,2018071043373,76.3,63.3,89.4
284,穆荷,065780,2022101098074,76.3,84.2,68.5
285,董以,532357,2018020815767,76.2,92.4,59.9
286,卫致,555640,2019080114063,76.2,58.0,94.5
287,孔信峰,452671,2021100627148,76.2,64.0,88.5
288,贝国航,965064,2023110366415,76.1,87.8,64.4
289,傅雅仪,670918,2020010791859,76.0,58.4,93.5
290,黄风海,588309,2022070960902,76.0,76.5,75.6
291,齐发建,243066,2023121146607,76.0,62.9,89.1
292,施树,975783,2024070548354,76.0,94.4,57.5
293,罗雅倩,481000,2023061250019,75.9,86.3,65.5
294,伍铭,243155,2018050465540,75.8,88.4,63.2
295,平锦,222356,2018070035636,75.8,70.3,81.4
296,成岩中,599953,2018070675302,75.8,89.9,61.7
297,陈菲,209662,2021020726259,75.8,88.9,62.6
298,贺希萍,751454,2021030175466,75.8,80.6,71.0
299,何婷滢,985820,2024080672035,75.8,69.9,81.7
300,任筠荣,772398,2024091119849,75.8,64.3,87.4
301,吴盛保,361150,2018061145059,75.7,78.5,72.8
302,宋融,883590,2021120749002,75.7,83.6,67.8
303,周璐,203700,2024020270022,75.7,89.8,61.5
304,和伟海,438949,2024020974951,75.7,71.0,80.4
305,狄鼎俊,033427,2024040922763,75.7,94.6,56.7
306,邵姣婵,416318,2019050851809,75.6,76.2,74.9
307,蒋兴仁,045306,2020070130630,75.6,66.9,84.2
308,陶瑞月,070903,2022061170366,75.6,80.8,70.4
309,秦芝环,437796,2023091189616,75.6,57.1,94.1
310,邬蕊,136680,2018050418015,75.5,82.5,68.4
311,常达冠,245071,2019100977165,75.5,61.6,89.5
312,酆伊,665968,2022070246801,75.5,57.9,93.2
313,于婕聪,928200,2022110400049,75.5,88.3,62.6
314,苗翠,635702,2024030300218,75.5,93.1,57.9
315,殷广,579243,2020010684312,75.4,74.1,76.8
316,严福,015429,2020040912919,75.4,87.7,63.1
317,凤峰国,381433,2018010953341,75.3,58.0,92.6
318,岑妹珍,494594,2021010339418,75.3,72.6,78.1
319,史琛,383439,2023020813926,75.3,87.9,62.7
320,马环,505091,2020081079120,75.2,59.1,91.3
321,皮强贵,119426,2020110932655,75.2,59.3,91.2
322,韦娟,526806,2020120290674,75.2,79.0,71.3
323,史融,030603,2022040170325,75.2,89.0,61.5
324,邵英,250391,2023031099163,75.2,89.4,60.9
325,戚义,702038,2023040973823,75.2,67.5,82.8
326,袁园娥,991383,2023110368334,75.2,67.2,83.1
327,伏发,434588,2024050578805,75.2,56.8,93.7
328,计宁,524690,2019080129069,75.1,61.9,88.3
329,戚钧风,778820,2022010752012,75.1,65.4,84.8
330,伏士强,300428,2022070862856,75.1,82.7,67.4
331,彭露馨,043767,2022120786763,75.1,90.1,60.1
332,华翠,135246,2018071114668,75.0,88.0,62.1
333,齐霄颖,167033,2018081233324,75.0,86.9,63.0
334,孙俊,733798,2019081019819,75.0,76.5,73.4
335,潘以,190317,2021010381758,75.0,92.2,57.8
336,俞生强,269276,2021100627665,75.0,75.2,74.8
337,孙瑾,918565,2023110166569,75.0,72.8,77.3
338,罗馨枝,480118,2018010351850,74.9,84.2,65.6
339,余艳伊,151815,2018040271513,74.9,56.0,93.8
340,严佳,214154,2019040565429,74.8,68.2,81.4
341,庞力,404151,2020010675151,74.8,63.7,86.0
342,伍才榕,612826,2022020762661,74.8,54.6,95.0
343,于凤妹,267241,2022070744115,74.8,90.2,59.5
344,何瑞,420094,2023021129458,74.8,71.3,78.4
345,苏贵东,893197,2018110889729,74.7,62.2,87.1
346,俞峰,699612,2019050381273,74.7,84.1,65.2
347,费娟芳,952861,2020060606123,74.7,92.6,56.8
348,茅兴,370552,2021080785257,74.7,72.4,77.0
349,赵波星,700030,2022030023062,74.7,58.0,91.4
350,梁美,244762,2019090016214,74.6,57.7,91.5
351,潘富,324270,2019120687022,74.6,83.7,65.4
352,谢致,452493,2020080799301,74.6,63.1,86.1
353,张航雄,087063,2019010776373,74.5,72.9,76.0
354,尤行,175240,2020020984008,74.5,94.7,54.3
355,卫琛,412453,2022071145320,74.5,90.9,58.0
356,黄琦,282947,2019080904749,74.4,85.1,63.8
357,杨保星,993941,2020060044103,74.4,64.7,84.1
358,唐晶,011396,2019110459659,74.3,66.5,82.2
359,周飞良,125320,2020040602046,74.3,82.1,66.6
360,史影芸,526152,2018120915260,74.2,63.2,85.1
361,贝行伟,035286,2019040328620,74.2,92.3,56.1
362,于聪,058498,2019080659810,74.2,85.7,62.6
363,李毅德,249713,2021060851351,74.2,86.3,62.2
364,水滢,341011,2022120111172,74.2,74.3,74.1
365,曹成,665838,2023010763870,74.2,56.5,92.0
366,乐强刚,506354,2023100755471,74.2,55.1,93.2
367,孟盛,869024,2024010232466,74.2,57.5,90.8
368,穆子,283098,2019071089830,74.0,80.9,67.1
369,韩琼莉,081291,2019110299110,74.0,59.5,88.6
370,平新强,828818,2022110501868,74.0,89.3,58.8
371,葛滢悦,851748,2023020334801,74.0,62.2,85.8
372,余胜,522373,2024030147324,73.9,54.7,93.1
373,纪荔,980198,2018110739813,73.8,56.8,90.8
374,皮中永,568598,2019031129842,73.8,68.9,78.7
375,谈勤莺,433917,2019070801748,73.7,87.2,60.1
376,齐娣姣,352401,2021061170135,73.7,91.5,55.8
377,庞婷,490339,2022070163923,73.7,71.5,75.9
378,乐致,931980,2024110118047,73.7,66.8,80.6
379,喻致,308261,2024110366123,73.7,53.7,93.6
380,柳子宁,229035,2021110253501,73.6,64.6,82.6
381,昌明兴,509258,2022050495810,73.6,60.3,86.9
382,屈岩,011985,2018060668551,73.5,53.1,93.8
383,方欢宁,536744,2019100404466,73.5,68.4,78.5
384,水滢,593286,2021010908609,73.5,72.3,74.7
385,戚义,314087,2021060808756,73.5,67.6,79.5
386,尹顺仁,563618,2021091191855,73.5,65.2,81.8
387,舒咏萍,897842,2019050854204,73.4,92.0,54.8
388,方爽,814561,2018070736170,73.3,58.6,88.0
389,郑芝,575768,2019031236806,73.3,94.1,52.5
390,狄荣,125088,2019120368806,73.3,73.2,73.4
391,华峰,056515,2020030301557,73.3,56.5,90.2
392,周顺辰,163883,2020120168348,73.3,84.8,61.9
393,沈树,079092,2021050059256,73.3,75.8,70.9
394,孔鼎航,295872,2024060877266,73.3,64.2,82.5
395,谈才天,985019,2018090341971,73.2,92.2,54.3
396,毛玉媛,402032,2020110693258,73.2,76.7,69.7
397,吕瑶宁,277815,2020120811558,73.2,93.1,53.2
398,郝云,274728,2021010022813,73.2,72.3,74.0
399,倪枫,837392,2021020709271,73.2,51.8,94.5
400,宋梅,736631,2024010413101,73.2,76.2,70.3
401,穆德,839999,2020060279929,73.1,90.1,56.1
402,吴纯筠,627758,2022020865830,73.1,73.2,73.0
403,纪嘉,287862,2018010966237,73.0,87.4,58.6
404,黄梅,722734,2024060453426,73.0,61.3,84.8
405,谢思,476875,2021050757507,72.9,80.0,65.8
406,酆永,312428,2024110442808,72.9,52.3,93.6
407,计思妍,208318,2019021161847,72.8,63.0,82.6
408,魏生山,547610,2019060561019,72.8,78.0,67.5
409,薛爽,532133,2019090413315,72.8,66.7,78.8
410,米璧燕,943525,2020020052529,72.8,75.9,69.6
411,周宜,675187,2020110858745,72.8,85.2,60.4
412,萧雅卿,378516,2021040611635,72.8,57.8,87.9
413,臧安,475301,2023040080105,72.8,57.6,88.1
414,赵静,210761,2022060876156,72.5,70.2,74.8
415,凤毅钧,437136,2024060703603,72.5,82.4,62.5
416,潘毅,475937,2020101003750,72.4,64.9,79.9
417,纪娅梦,719723,2021111052370,72.4,52.3,92.5
418,薛眉,893285,2022040708567,72.4,79.3,65.6
419,屈山腾,688680,2022070398075,72.4,52.4,92.4
420,吴珊菲,454604,2023120140438,72.4,82.6,62.3
421,凤学,891346,2019010134603,72.3,76.3,68.4
422,常薇倩,819065,2021100136542,72.3,67.9,76.7
423,金惠梅,404731,2022090113114,72.3,67.7,76.9
424,吴凡,827764,2023040636440,72.3,77.2,67.5
425,吕菲,671997,2019050969773,72.2,64.0,80.3
426,狄宁,416596,2020060769630,72.2,62.4,82.1
427,马荷园,122763,2022030766310,72.2,80.3,64.1
428,蒋瑶,003828,2023050902803,72.2,90.5,53.8
429,许亚,348437,2019120263742,72.1,90.4,53.8
430,明树顺,549299,2023110509904,72.1,76.1,68.1
431,计龙彬,644163,2019020786323,72.0,68.0,76.0
432,孟贞锦,645768,2019030806859,72.0,62.7,81.2
433,陶瑶,334724,2020080762453,72.0,55.6,88.3
434,张洁,001044,2021070184447,72.0,61.8,82.2
435,赵倩云,280141,2022120054128,72.0,64.4,79.5
436,苏岩保,145798,2024070499844,72.0,70.6,73.5
437,何茂光,195530,2022080303057,71.9,77.0,66.8
438,费霭莉,405514,2020040011443,71.8,48.8,94.9
439,臧宁君,447453,2020080275334,71.8,63.3,80.2
440,李云伊,455355,2021070935503,71.8,62.6,81.0
441,乐玲,333736,2022080533626,71.8,69.5,74.1
442,章飘,899684,2023070738462,71.8,88.8,54.9
443,魏真莉,428423,2023080742336,71.8,92.1,51.5
444,李育,662106,2024110630664,71.8,53.1,90.4
445,倪羽淑,602437,2018081233749,71.7,69.5,73.9
446,罗滢玲,350668,2019041006840,71.7,83.9,59.5
447,尹妍可,447397,2019120469729,71.7,74.5,68.9
448,吴中信,378169,2022080346969,71.7,79.7,63.6
449,吴月茜,416949,2024091184941,71.7,92.3,51.0
450,宋以顺,765219,2018091031912,71.5,94.3,48.7
451,袁彩艺,162711,2021070201123,71.5,69.0,74.0
452,袁平,938633,2023040863341,71.5,60.9,82.1
453,邵泰杰,575946,2023100064628,71.5,92.7,50.2
454,臧全,250234,2024110623415,71.5,83.7,59.3
455,朱爱,211428,2018050362822,71.4,85.3,57.5
456,安生,223253,2019050715334,71.4,75.3,67.6
457,廉昭露,099187,2020111138710,71.4,61.4,81.4
458,张才雄,279297,2019090439717,71.3,53.7,88.9
459,纪寒昭,336760,2021030346027,71.3,67.5,75.2
460,罗颖,507231,2022100813143,71.3,72.8,69.8
461,廉保,823662,2023020246251,71.3,93.6,49.0
462,韩建,982028,2023020482839,71.3,57.7,84.9
463,祁家志,148520,2019031162024,71.2,64.6,77.8
464,廉辉,316504,2019060750433,71.2,63.9,78.6
465,薛辰富,820687,2019100928729,71.2,88.2,54.2
466,汤文,230549,2021060844968,71.2,54.4,88.1
467,周岩,642977,2022051117753,71.2,91.5,50.8
468,周雄,360144,2022100404463,71.2,87.2,55.3
469,黄艳,905670,2020100467023,71.1,56.3,85.9
470,郑蓉,209030,2023110183071,71.1,91.5,50.7
471,屈黛璧,497962,2024010656236,71.1,63.3,78.9
472,邵杰,483087,2024070738719,71.1,82.9,59.2
473,戚毅,973614,2018100741406,71.0,88.0,54.1
474,尹爽眉,297201,2018120290116,71.0,67.3,74.8
475,余雁,708325,2021090482523,71.0,86.9,55.0
476,皮思玲,637366,2021110806644,71.0,60.2,81.8
477,华彬,063902,2023050520232,71.0,92.0,49.9
478,梁辉,402839,2021060423955,70.9,85.3,56.5
479,岑柔姣,454688,2024030898821,70.9,93.4,48.4
480,卞梅,900132,2018110973242,70.8,87.8,53.9
481,乐香真,525848,2020110774818,70.8,51.1,90.6
482,葛纯,614551,2022090885116,70.8,71.8,69.7
483,明凡莎,506006,2022110720638,70.8,83.7,57.9
484,毕峰,873023,2023090862347,70.8,94.1,47.4
485,宋凡,981573,2018090787306,70.7,80.5,60.8
486,李纨锦,015088,2020071088821,70.7,65.4,76.0
487,潘盛策,131025,2021020102531,70.7,82.6,58.8
488,陈文,164507,2018071090768,70.6,68.7,72.5
489,史琦,494540,2021010524067,70.6,53.2,88.0
490,余成风,865314,2018080901430,70.5,73.0,67.9
491,陶丹,194457,2019051185762,70.5,88.3,52.7
492,殷雄航,533732,2021080783248,70.5,85.0,56.0
493,邹明,540648,2021111224813,70.5,93.2,47.9
