2022010212002,root,1000,70.0,4
6cTjU,v9t1v,cINLC,NEcNW
70.0,69.8,70.0,70.2
44,Æ½¿É,055620,2021021212006,82.9,68.9,91.1,84.7,87.1
45,Éò¶¦,726240,2022081254038,82.8,74.1,80.0,83.0,94.2
46,ÇØÁú»Ô,213917,2022121101713,82.8,94.4,82.2,91.4,63.1
47,Ã÷ÎÄÎ°,454186,2019090728602,82.7,83.8,90.5,76.8,79.8
48,ÎºÝ¼,088247,2023070534716,82.7,93.9,90.4,91.4,54.9
49,ºØÌ©°²,606822,2024040382220,82.7,93.2,90.6,77.9,68.9
50,·ïÑþ´¿,753250,2018010595009,82.6,94.1,54.6,89.2,92.7
51,·ï½Ü,026742,2018020964234,82.6,89.4,70.3,80.4,90.3
52,¸ðÑ×Áú,969782,2021120728207,82.6,91.7,86.1,76.0,76.6
53,ºÂÖ¾,449990,2024110419023,82.5,80.6,89.6,80.5,79.2
54,±å¶¦,908113,2022070631355,82.4,85.9,89.3,67.8,86.7
55,·ÑÐË¹ó,767324,2021091232409,82.3,71.5,74.2,89.6,93.8
56,°²ÕÑÜø,554279,2021060137967,82.2,88.6,72.8,86.4,81.2
57,ÓÈÁ¼,439307,2024061150724,82.0,92.1,65.1,78.3,92.5
58,·ÑÖ¥Õä,499544,2020010834429,81.9,72.7,91.2,80.4,83.2
59,Êæ¼§,995811,2020080021114,81.9,63.8,87.7,84.6,91.6
60,³ÂÒã¸»,007789,2021040128910,81.9,76.1,88.4,92.9,70.4
61,á¯ÎÄ,971474,2022110677457,81.8,57.4,94.8,83.7,91.2
62,ÉòÊ¤,630582,2024030558239,81.8,77.4,94.4,87.7,67.7
63,½ðÍñ,153431,2021071213105,81.7,74.2,81.4,94.6,76.6
64,²·ÖÐ,578426,2024070472629,81.7,89.4,87.7,81.0,68.5
65,Ô¬Ö¾,576985,2019070548529,81.6,92.8,87.1,74.4,72.2
66,²·ºëÉú,614819,2022030431970,81.5,94.2,87.2,66.2,78.3
67,ÒóÖéæ¯,955217,2024121021735,81.5,88.4,80.3,76.0,81.5
68,Æ½èª»·,434368,2020050236867,81.4,91.0,48.1,94.9,91.6
69,ÁøÒã,223255,2024090365535,81.4,76.4,85.2,91.5,72.3
70,ÖÜµÂ,279854,2018060705447,81.3,81.2,77.7,89.8,76.7
71,³É¹ãÇ¿,342297,2019030619706,81.3,68.1,87.1,77.0,93.2
72,ËÕÖ¥,793346,2021040914650,81.2,75.3,77.8,77.4,94.3
73,ÍôÊæ,427713,2022080631357,81.2,94.5,87.3,91.3,51.9
74,Â³è¡,634482,2023120718236,81.2,61.3,77.5,92.0,94.1
75,Æ½²ß,981581,2021110028170,81.1,75.1,74.6,80.8,93.8
76,Ð»µ¤¶ð,938104,2019061050459,81.0,94.7,83.4,51.5,94.3
77,Á®¾§,078685,2024040408569,81.0,78.4,69.2,81.3,94.9
78,Ì¸Üç´¿,161198,2023050689804,80.9,94.6,57.4,83.4,88.2
79,ÀÖ¹ó»Ô,604492,2019080199244,80.8,86.1,87.4,75.3,74.3
80,À×ÐÛ¸£,007355,2018120955533,80.7,94.2,82.3,56.8,89.5
81,ÕÔÓÀÖÂ,895683,2022051168315,80.6,60.6,79.9,93.2,88.6
82,ËÕÊæÖ¥,015508,2018060080852,80.5,66.2,92.7,82.4,80.7
83,Ò¦·å½Ü,130961,2018111136152,80.5,88.3,87.7,75.0,71.2
84,Ê·º½ÐÅ,063067,2019020636738,80.5,88.7,94.2,48.1,91.2
85,Àî»·Äý,997209,2024050350919,80.5,75.6,83.5,75.7,87.1
86,·ÑÉúÑÒ,142713,2019020311343,80.4,75.0,86.7,89.6,70.5
87,»¨ÐÐ,710082,2022070788247,80.4,83.1,82.7,72.5,83.3
88,ÓáÕÑ,311225,2022120532564,80.4,64.8,93.1,79.6,84.3
89,ÐÜ¾ý,993768,2018080626839,80.3,78.9,86.8,82.7,73.0
90,ÆÝÁá,161913,2018070521354,80.2,80.3,81.8,70.1,88.4
91,ÌÀÊÀº½,428775,2019010567541,80.2,83.2,87.7,60.0,89.8
92,ÂÞÒÔ,954136,2019020723627,80.2,75.0,94.7,68.5,82.4
93,Ê©ÐÇ¹ã,661333,2021120753354,80.2,92.1,52.3,87.8,88.6
94,ÔÆÞ±,300699,2022010199969,80.2,62.4,82.5,84.4,91.6
95,Ðí¶ðÓý,328140,2021061134040,80.1,93.9,93.5,74.1,58.9
96,±´´ºèµ,785986,2023110688658,80.1,84.2,72.4,73.3,90.5
97,ÕÂ¾ýº®,278116,2018080681635,80.0,80.2,56.5,91.9,91.3
98,ÉòËØèµ,829263,2021011076307,80.0,88.0,56.3,89.7,86.1
99,Æ¤»ÝÀ½,233630,2020071163018,79.9,85.5,89.0,72.8,72.3
100,Âíº£,028664,2024050916456,79.9,84.6,92.3,83.8,59.0
101,Ç®éÅ,654498,2020010439812,79.8,94.0,57.6,85.2,82.4
102,Ê©Ì©¹Ú,599077,2020010447716,79.8,83.1,79.8,81.6,74.8
103,Ôªçù¾²,206828,2024090222853,79.7,88.5,80.0,78.8,71.4
104,×ÞÐÅÒÔ,767648,2024090864865,79.7,72.2,90.9,86.8,69.0
105,¶­Á¼,489146,2018041034665,79.6,84.4,80.3,82.7,71.0
106,³Â·ã,686141,2019050114106,79.5,78.5,82.7,62.2,94.8
107,ÕÂ´¿,694967,2019091186752,79.5,93.1,61.5,69.9,93.4
108,¸ðÏ¼,195626,2023100112638,79.5,80.6,93.3,74.6,69.6
109,Áø·Æ,992196,2019061069624,79.4,81.8,92.4,69.7,73.9
110,»¨ÇÚÓ±,176726,2022110332631,79.4,72.2,91.0,87.8,66.5
111,»ª³½,834217,2023080441711,79.3,53.0,84.1,90.6,89.4
112,ÎÀ½Ü,455895,2024070259519,79.2,80.1,75.2,79.1,82.2
113,ÀÉÔÃ°®,775994,2019120269406,79.1,70.3,78.8,91.6,75.7
114,¿°½¡ÐÂ,182194,2021030339468,79.1,67.2,93.2,61.4,94.7
115,½ªÄþ,976121,2023110082153,79.1,67.6,88.5,89.9,70.3
116,ÔªËØçü,990984,2024020088422,79.1,86.6,69.2,79.5,81.0
117,Òü¹úÎÄ,186501,2024030360132,79.1,92.6,86.7,60.8,76.4
118,Î¤»ªÝ¼,504088,2018110188813,79.0,80.2,82.2,89.6,64.2
119,Ê·÷ì,178839,2020110243971,79.0,86.0,64.2,89.2,76.6
120,·üÎÄ,027543,2022040164325,78.9,72.0,75.5,91.6,76.4
121,ÚùÙ»,726536,2018090283654,78.8,86.7,78.1,67.4,82.8
122,¼Æ·å,347768,2019040046847,78.8,85.4,77.9,81.4,70.4
123,²Ü¿¡ÖÂ,149203,2024090370318,78.8,83.5,91.7,91.3,48.9
124,ËÕÕê»Ý,091019,2018040451947,78.7,69.1,82.5,95.0,68.0
125,Æ¤Öé,409218,2019070651814,78.7,85.1,83.9,80.8,65.1
126,²ýÁ«Õä,475677,2020010737713,78.7,76.2,72.2,92.2,74.0
127,ÀÉº½,670680,2021080498012,78.7,90.9,53.4,91.8,78.8
128,ÕÅÖé,301222,2018021062265,78.6,70.2,70.1,91.7,82.3
129,ÑîÓ½,097623,2020101242367,78.6,93.3,84.4,58.6,78.2
130,²ÜÃ¯,175773,2021051247352,78.6,94.9,48.5,89.7,81.1
131,¿×¸»Ã÷,304748,2019070024824,78.5,72.0,78.9,90.0,73.3
132,Ê©ÓýÔÃ,147858,2021060405837,78.5,66.5,72.0,92.4,83.3
133,Æ¤¸»ÐÇ,637615,2021120151544,78.5,92.9,78.8,75.4,66.9
134,ÎºÔª,364384,2018030278457,78.3,63.5,85.9,78.9,85.0
135,³£Áá,673837,2018031183745,78.3,51.4,79.2,88.6,94.2
136,ÊæÙ»,634934,2018090113466,78.3,71.3,72.9,84.3,84.7
137,ËïÏéÓÂ,424524,2018100592419,78.3,87.6,77.9,74.3,73.3
138,·ïÇå,429661,2019040616103,78.3,88.2,68.4,82.4,74.3
139,Âíæ«,525966,2022011196661,78.3,89.3,68.5,69.8,85.5
140,ÀÖÔÏÇÚ,744097,2022121029725,78.3,87.9,69.0,86.1,70.4
141,·üÓÀÐÅ,421763,2023120166340,78.3,49.0,89.1,86.9,88.4
142,ºÍÓ¢,333711,2018110841121,78.2,84.5,73.0,85.3,70.0
143,·ëÕäË¬,729723,2021080342331,78.1,67.2,77.1,78.9,89.2
144,²·Ë¼,594775,2022060797524,78.1,50.9,92.6,77.8,90.9
145,ÏôÖ¾ÓÂ,126895,2022080999574,78.1,81.8,70.3,78.4,82.0
146,ÒüÖ¥,801447,2023031094709,78.1,68.9,71.5,88.2,83.6
147,ÄßÁ¼,592400,2024040360051,78.1,91.7,78.4,62.4,80.0
148,ÎÀº½ÐÐ,768885,2020100498520,78.0,60.9,93.5,71.9,85.7
149,Æ½Êç,746803,2022110500320,78.0,76.0,64.9,83.3,87.9
150,ÍôØ¹Ô°,495677,2023021167735,78.0,90.4,72.2,87.4,61.8
151,ÃÏÎ°,721290,2024060589028,77.9,80.5,86.5,82.7,62.0
152,ÓÈ·Ò,036692,2018051009270,77.8,76.1,85.5,93.4,56.3
153,Ì¸½¨Éú,359952,2018120535232,77.8,94.1,91.3,47.3,78.4
154,ñ¼¼Î,279397,2019100929736,77.8,94.3,93.9,55.0,67.9
155,ÚùÐÛ¼Ò,819010,2021050041060,77.8,65.3,88.5,65.5,91.9
156,ÓÈçþÖé,766860,2021060206059,77.8,89.7,80.9,85.1,55.4
157,ÅíÒã,882286,2021080188621,77.8,59.4,92.5,86.7,72.7
158,ÅíÊçÑÅ,044739,2023120683904,77.8,94.6,50.4,84.5,81.5
159,²ýÌ©,210492,2018070839234,77.7,87.9,57.6,74.0,91.3
160,Ã×Ê¿ÒÔ,924907,2021090780773,77.7,50.2,90.3,89.7,80.7
161,Òóæ¯Ñþ,083641,2024050824140,77.7,68.1,94.6,61.3,86.7
162,ÓáÖñ»Û,738969,2018070496953,77.5,76.9,79.5,79.4,74.2
163,ÂÀ²Ê,681737,2019040683736,77.5,52.6,86.7,92.7,78.0
164,·üÖ¥,163604,2019100820467,77.5,67.1,89.7,61.7,91.6
165,Ó÷Ã¼,809251,2019110655151,77.5,90.1,55.1,88.9,76.1
166,¿×Æ¼ËØ,400878,2022041027867,77.5,87.3,66.9,64.3,91.5
167,Ûº¹â,261530,2023051063058,77.5,93.0,90.0,46.2,80.9
168,ÅÓÑÞÀó,716872,2024040847244,77.5,83.1,92.4,60.6,74.1
169,³ÉÊ¿Á¦,120983,2019030768359,77.4,79.5,51.4,92.0,86.8
170,ÑÏÖÐ,949555,2023080075552,77.4,92.3,92.0,49.0,76.3
171,ÎâÜø,168376,2021090147643,77.3,73.8,65.6,91.5,78.2
172,Îºº£,865032,2023010663229,77.3,90.9,73.9,63.2,81.4
173,ÕÂ½¨,160497,2023020869711,77.3,89.3,79.6,52.3,88.0
174,Úù½Ü½¡,326807,2018070800757,77.2,89.2,84.3,60.8,74.4
175,Ïô¾²÷ì,054439,2018121053916,77.2,94.9,50.1,75.5,88.4
176,¿°ÓñÓ¢,852605,2021060120538,77.2,78.8,90.3,53.9,85.6
177,Á®çùæý,430418,2018060091870,77.0,67.4,75.7,86.2,78.7
178,Îâ½¡Ã÷,892281,2020020678101,77.0,87.3,70.4,74.2,76.2
179,Ë®ÐÂ,018195,2020110959560,77.0,80.7,93.5,86.8,47.1
180,ÑÏÆ½Ê¢,284709,2021010810955,77.0,58.1,84.8,71.1,93.9
181,Á®Óñ,871399,2020010269903,76.9,63.7,68.5,85.9,89.6
182,Óà·¼,950356,2020070955603,76.9,73.6,70.6,84.0,79.4
183,Óá·å,478906,2021030140648,76.8,91.2,56.1,69.0,90.8
184,Ê·´ï±£,571613,2022060491339,76.8,83.2,82.9,52.3,88.7
185,Ãç²ß,851037,2023050333725,76.8,79.0,77.8,90.5,59.8
186,·ïÑ×Ìì,908298,2024101019863,76.8,86.4,92.1,54.1,74.8
187,ÅÓº®Ïþ,730237,2018090173775,76.7,72.3,70.9,94.3,69.1
188,Ç®ÖÐ,608758,2019011105866,76.7,81.0,90.6,61.1,74.0
189,ºØÙ»,518251,2021050325107,76.7,68.9,81.9,81.5,74.5
190,ëøÑÒ¶¦,205879,2018070157952,76.6,83.0,80.1,82.6,60.6
191,ÈÎÓñÜø,925836,2018091113616,76.6,91.5,69.1,91.7,54.2
192,ñÒº£Éú,939280,2019030928049,76.6,73.2,81.9,86.6,64.7
193,¸µ¼Ò,699311,2022010191115,76.6,86.7,47.0,79.2,93.4
194,±«Îä²Å,817966,2023070556650,76.6,62.9,69.6,91.0,83.0
195,¸ðºëÐÅ,609878,2022090097865,76.5,73.8,80.9,93.3,57.9
196,Ã«Ê¤²Å,849109,2019090720932,76.4,91.6,78.8,53.9,81.4
197,½ðÒã,651133,2020030353352,76.3,78.2,88.7,90.5,47.7
198,Ñî¾§,439963,2021030766331,76.3,78.4,94.2,81.4,51.1
199,°ØÏéµÂ,295315,2021111051552,76.3,80.5,77.6,71.8,75.4
200,Ô¬ÖÐ,969814,2022110391415,76.3,74.3,81.6,65.4,84.0
201,²·Òå,377779,2023050617913,76.3,80.0,59.5,88.3,77.3
202,Ó÷æ·Èá,078502,2020050520252,76.2,54.5,67.9,88.8,93.6
203,Ó÷ÓÂ,381303,2021050430313,76.2,70.2,72.4,84.4,77.9
204,ÃçÂ¶,635522,2021121102216,76.2,64.5,85.3,91.2,63.9
205,ÒóæÂÖ¥,914361,2024040246112,76.2,93.2,59.8,73.0,78.7
206,ÎÀÝº,738214,2018050481419,76.1,82.9,53.3,93.3,74.9
207,Æ½²¨,016557,2022040875772,76.0,89.4,64.6,75.5,74.7
208,°²ÓÂ,938561,2024030726159,75.9,74.5,87.8,79.1,62.3
209,ÇØ×Ó,494436,2018050593639,75.8,84.3,60.1,69.2,89.6
210,Òó²¨,937547,2018090074762,75.8,74.0,87.6,46.6,94.9
211,Úù¾²Êæ,107953,2019090265309,75.8,87.3,79.8,77.2,59.0
212,ÓÈ½¨Ã¯,756603,2021081000360,75.8,90.1,50.5,91.2,71.6
213,Îâ¾²,470890,2022011019010,75.8,72.9,61.4,75.0,94.1
214,×ÞÖ¾Çå,897933,2024020053312,75.8,78.7,84.3,75.6,64.7
215,ÖÜÝºµ¤,789805,2018010610512,75.7,70.0,88.4,94.1,50.3
216,Ïôè¥ÇÙ,767516,2018110691604,75.7,93.9,74.9,72.7,61.2
217,¹Ë¹â¹ó,330946,2021120834629,75.7,78.5,67.6,76.9,79.6
218,Â³É½,600413,2022110861323,75.7,73.3,79.1,82.5,68.0
219,·ëÝ¼Çï,618455,2019010695519,75.6,88.7,49.0,90.0,74.6
220,ÄßÇÚ¾²,555592,2021060899232,75.6,77.2,80.1,84.0,61.2
221,¿×Ó½,693271,2023060777159,75.6,93.8,58.5,76.7,73.4
222,ÌÀ·¢éÅ,735583,2024041168323,75.6,81.9,59.6,81.6,79.2
223,½ðºëÐÇ,180978,2021030057830,75.5,63.7,65.1,82.6,90.4
224,´÷É½,572412,2021030771212,75.5,85.9,94.0,51.5,70.5
225,¿°°²,817551,2021051035111,75.5,92.6,83.7,80.1,45.6
226,Á®è´Ó¢,529471,2022071257108,75.5,71.1,61.2,75.9,93.8
227,ÆîçùÈï,219844,2024110404411,75.5,55.3,75.6,87.8,83.2
228,ËÕÌìÎä,836375,2024120837557,75.5,77.3,51.5,94.4,78.8
229,ÏîÕä¼Î,381636,2018031133674,75.4,85.0,51.3,90.2,75.1
230,ÉòÓÀºë,885393,2018091129345,75.4,60.5,85.8,91.9,63.2
231,ÌÕÓ¢Ý¼,808258,2021051135841,75.4,59.9,60.6,94.9,86.3
232,Óá½¨Ë³,058779,2019060307974,75.3,78.8,63.3,93.7,65.3
233,¸µÇÉ,550466,2019111226669,75.3,66.5,56.2,93.2,85.4
234,ËÎÈÊ´ï,075972,2021050027270,75.3,46.5,85.9,81.2,87.7
235,¹Ëº½,787708,2021100210805,75.3,77.3,87.0,85.9,51.0
236,Á®¾ê·ï,645551,2022050155110,75.3,68.9,75.6,84.5,72.1
237,ÅÓ»¶Ó°,345501,2018070500160,75.2,65.4,69.3,76.5,89.6
238,ËïÀû,892195,2019070329539,75.2,91.2,78.6,54.7,76.1
239,±´èµè´,769837,2020060583755,75.2,73.6,87.6,46.7,93.0
240,ÆîÈï,519485,2022010898567,75.2,86.6,81.3,72.9,60.0
241,Ò¦ÊçË¬,644769,2024021066913,75.2,53.9,92.9,76.1,78.0
242,Æ¤·ãÇÉ,863679,2022020607973,75.1,86.5,78.8,77.0,58.1
243,ÑÏºì,667341,2022051054114,75.1,94.3,61.0,73.7,71.4
244,½ªÃ¼Çà,894678,2023071087812,75.1,57.5,93.1,64.6,85.2
245,Ì¸éª,632124,2024091022411,75.1,68.2,78.2,73.3,80.6
246,Àîº®,397678,2018021097825,75.0,83.2,72.7,61.0,83.3
247,Ã«¼Ò²Å,235634,2019060453471,75.0,71.9,63.7,88.6,75.8
248,ÞÉ»Ô¾û,703792,2019071099248,75.0,84.9,63.4,66.1,85.5
249,·ë¶ð,260288,2020011248858,75.0,77.6,82.3,53.2,86.9
250,ÃÏè¥èµ,288428,2021071022852,75.0,80.0,91.9,46.7,81.4
251,ÐÜË³Ê÷,021297,2021080719758,75.0,83.7,61.1,77.0,78.3
252,Äß¹ã,096907,2022070590744,75.0,74.9,70.9,64.5,89.5
253,ÀîÖ¾,027828,2024020942861,75.0,93.6,49.5,66.6,90.2
254,±«ÒÕ,136957,2024040345735,75.0,73.3,71.4,61.8,93.4
255,ºØÔªÓÂ,442576,2024090357672,75.0,68.7,83.7,77.2,70.5
256,Öì¾ü,948126,2019070182672,74.9,83.1,76.6,61.6,78.5
257,ÒóÝí½à,887851,2022090695122,74.9,92.7,91.2,62.1,53.7
258,Î¤¹ã×Ó,665248,2023110964813,74.9,78.6,57.7,83.4,80.0
259,Ã×ÉºóÞ,308416,2019110071611,74.8,75.1,77.9,77.3,68.9
260,ÖÜÁ¦¿µ,032726,2020020912663,74.8,88.1,75.8,69.8,65.6
261,ÏîÃú,640189,2022050068927,74.8,92.6,74.6,73.7,58.4
262,Òó´ï,281009,2022090080967,74.8,78.4,60.1,78.9,81.8
263,Ê©Äý,292185,2018020388571,74.7,83.8,49.2,84.6,81.0
264,±«ÉúÃ¯,122088,2019060328817,74.7,82.2,80.1,75.2,61.3
265,¿°ÒË,628471,2021040887165,74.7,81.4,93.9,72.7,50.8
266,ÓÚË¬ÈØ,451089,2021090278963,74.7,88.8,51.0,92.8,66.0
267,ºÂ¹ðÖé,341201,2024051120103,74.7,57.7,79.3,76.0,85.7
268,º«Ñ×,644947,2018041094738,74.6,77.4,91.4,68.0,61.6
269,ÚùÔ°ËØ,028558,2018051035839,74.6,63.4,82.7,94.6,57.6
270,ÓàÊ¤Îä,412926,2020010542671,74.6,54.5,85.5,66.3,92.2
271,·ÑÐÛ,017474,2022020527432,74.6,74.3,94.9,79.9,49.2
272,°²Ïé¸»,084890,2022091189018,74.6,73.8,81.2,48.3,94.9
273,Ê©·¼,279248,2023070354808,74.6,78.2,56.6,92.3,71.2
274,ÃçÃ÷,785419,2023090861959,74.6,74.0,70.7,60.4,93.3
275,Ê·¾ý,527869,2018121006968,74.5,77.3,82.9,45.8,91.8
276,½ðÐÇ,183587,2021070658728,74.5,56.7,59.8,86.6,94.8
277,ÏîÏöÇÙ,581045,2023060184574,74.5,65.8,92.9,57.8,81.4
278,·ü¼Ò¹ã,225732,2023110963228,74.5,85.8,68.9,48.4,94.8
279,³Éð¥´¿,719039,2019010053904,74.4,81.0,76.3,50.3,90.0
280,²·ÄþÝº,087374,2019050777434,74.4,62.8,86.4,94.7,53.6
281,ñ¼²ß,981971,2019061017173,74.4,88.2,49.2,92.9,67.3
282,ÎÀÒÕÁ«,910809,2024111220901,74.4,50.7,75.0,91.6,80.3
283,ËÕ²Ê,663471,2019010637125,74.3,46.8,75.2,81.2,94.1
284,¸ðÓ±Ó½,994925,2019070662560,74.3,89.0,76.7,60.3,71.4
285,¿µÉ½,520426,2020030712619,74.3,58.4,71.3,94.3,73.2
286,ñÒÆ®æµ,629069,2020101076947,74.3,58.0,93.6,66.0,79.8
287,ÈÎæý´Ï,982629,2023071042927,74.3,76.4,68.5,90.1,62.3
288,ËÎÔÆÏã,309088,2023110768868,74.3,69.5,81.2,57.8,88.8
289,Ò¦Ô·,115976,2024010397643,74.3,64.1,73.6,79.5,80.0
290,Ãç·å,045507,2024040870729,74.3,92.8,87.9,64.3,52.4
291,Ãç»Ý,247946,2024110794659,74.3,71.6,74.0,69.9,81.6
292,½¯¶¦,540068,2020020626812,74.2,65.0,94.4,90.0,47.6
293,²ýÄý,117861,2023020646153,74.2,88.7,78.7,67.4,61.8
294,Ã©ºëÐË,492375,2024051157561,74.2,71.0,56.5,77.3,91.8
295,Àîçü,139005,2018091250569,74.1,92.6,88.5,57.3,58.2
296,¸µËØ,540837,2021050123740,74.1,80.0,80.1,63.7,72.7
297,ÀîÓÀ,612443,2022090574316,74.1,74.5,67.8,88.0,66.2
298,ËÎÐÛÎä,940609,2018091110923,74.0,90.6,55.5,88.9,61.2
299,Ã÷ÓÀ¼Ò,439549,2019100404917,74.0,86.3,72.9,89.4,47.4
300,µÒæý¾§,059602,2020080110268,74.0,77.9,71.7,64.3,82.2
301,ÎºÐÇ,502137,2022120703726,74.0,52.1,90.9,65.7,87.2
302,ºÎÎ°×Ó,266657,2020120975701,73.9,67.2,65.5,71.6,91.5
303,ÆëÇÙ,603983,2022041118330,73.9,66.7,71.0,69.7,88.1
304,ÍôâùÀó,436884,2022051108470,73.9,89.1,95.0,64.0,47.6
305,¼ÆÏ£·²,970793,2020010159360,73.8,69.5,70.6,74.3,80.9
306,±ÏÃ·ÑÞ,408248,2020120364827,73.8,77.1,50.4,73.0,94.8
307,½ðÐÀÈÙ,110500,2021080290051,73.8,83.0,72.7,91.6,47.8
308,Æî¾§,202776,2021010707609,73.7,72.5,79.1,67.0,76.2
309,³ÂÆ®æµ,257201,2022011060153,73.7,74.7,64.9,86.3,68.7
310,ñ¼Ö¦Üç,287730,2024080313021,73.7,63.3,75.7,82.9,72.9
311,ÐÜ²ÅÑ×,044325,2020040492544,73.6,85.9,52.3,84.5,71.6
312,ÌÆ»¶,913542,2021040964245,73.6,46.1,80.2,83.5,84.6
313,ÌÀåû,500598,2018050319846,73.5,49.5,62.6,87.8,94.1
314,ÊæÂ¶Ó°,387042,2018110174201,73.5,68.6,78.3,92.3,54.7
315,ÎºÀó,346889,2019020778947,73.5,51.7,73.5,82.6,86.3
316,½ª¸»,041021,2019031072115,73.5,72.3,79.3,56.1,86.3
317,ÓÚ³½º£,787846,2020041244662,73.5,90.6,78.1,51.2,74.2
318,Âí»Ô¶¦,836806,2022040160602,73.5,86.9,71.1,52.4,83.7
319,ÓáÏé,022424,2022070622467,73.5,57.9,64.4,83.1,88.6
320,ÓàÏ¼ÒË,136612,2019080511273,73.4,94.5,73.3,52.6,73.2
321,ÚùÇÙ÷ì,920376,2024100107664,73.4,51.2,89.9,59.8,92.7
322,Ë®³ÉË³,211483,2018021208306,73.3,49.5,91.2,69.1,83.4
323,´÷Ê÷,766500,2019050610007,73.2,69.8,74.6,69.7,78.6
324,ÎÀéÅÃ¯,235672,2022010767218,73.2,52.2,57.3,94.3,88.8
325,ÆëÑÇ·²,843780,2019110988025,73.1,80.0,63.8,80.9,67.7
326,»ªÒÔ·¢,671388,2020080388807,73.1,53.7,94.9,62.8,81.1
327,ÇØ±ò¹ã,958563,2021110856327,73.1,48.9,90.8,66.7,85.9
328,¿×Ó¢±ù,862042,2021120364215,73.1,70.6,69.9,92.3,59.6
329,Óà²Å·ç,395612,2022030061228,73.1,68.8,78.9,76.9,67.9
330,»ª¸Õ,838378,2018090337829,73.0,73.9,90.5,73.9,53.5
331,Ì¸ÏöÉº,241950,2019030645035,73.0,92.3,53.5,74.5,71.5
332,ÍôÈÊÑ×,631793,2020100559353,72.9,83.5,61.2,93.2,53.6
333,ÅÓÇ¿¸»,370780,2022100178026,72.9,65.7,77.9,54.1,94.0
