202401071147,root,1000,69.8,4
XWpxi,5mnYr,UCXuG,nIMCZ
70.5,70.0,69.2,69.6
116,ÈÎÖ¦À½,273455,2021031215559,78.6,86.2,88.0,89.6,50.7
117,²·Íñ,845529,2021090872924,78.6,90.6,50.9,82.2,90.7
118,ÉÛ´Ï,324077,2022010197752,78.6,88.9,77.7,64.6,83.3
119,ÎÀéÅÃ¯,235672,2022010767218,78.5,84.8,89.8,82.6,56.7
120,°ØÃ¯,667753,2022060485316,78.5,65.3,91.8,63.0,93.7
121,ËïÕêæµ,713982,2021120768213,78.4,84.8,90.0,81.3,57.5
122,ÇØÔªµÂ,750853,2022010585320,78.4,69.4,73.6,90.7,80.1
123,½ðÏþ,964404,2022020210442,78.4,80.6,77.2,76.3,79.5
124,ÓáÑ©,485941,2022111244133,78.4,87.5,82.1,70.1,74.1
125,ÔªÎ°Éú,638398,2019080309830,78.3,70.8,91.5,92.5,58.5
126,ÞÉÖ¥Àö,000721,2019091202151,78.3,62.6,71.1,94.2,85.5
127,ÅË²Å,057192,2020100919228,78.2,58.3,70.1,93.4,91.2
128,Á®¾ü²¨,337293,2020110179344,78.1,59.9,92.4,70.5,89.6
129,Àîá°,888946,2021070814634,78.1,93.6,79.9,47.5,91.3
130,Ò¦·å½Ü,130961,2018111136152,78.0,77.9,90.8,86.0,57.4
131,ÍôÄÈÃÀ,062911,2021090931152,78.0,81.9,79.5,74.5,75.9
132,ÓÚÓÀ,568124,2021100772439,78.0,61.1,93.1,83.6,74.4
133,ÕÔÓÀÖÂ,895683,2022051168315,78.0,88.3,93.7,72.5,57.7
134,·½Üø,044023,2022110412371,78.0,90.2,60.7,71.4,89.6
135,ÎâÖ¦ÄÈ,020286,2023030118651,77.9,94.7,50.7,76.8,89.4
136,ÄÂÁú¾ü,290506,2018031080632,77.8,82.2,76.4,71.1,81.6
137,ÆÝÁá,161913,2018070521354,77.8,71.4,92.6,56.5,90.5
138,ºÍ³É,546777,2022090187705,77.8,58.6,83.1,78.9,90.4
139,»Æ¿µ,216191,2023010279142,77.8,72.2,65.8,80.9,92.4
140,´÷Ò¶,306180,2023080098036,77.8,84.0,64.0,76.6,86.6
141,ÀÖÐÇ·É,475182,2019070318217,77.7,77.4,75.2,71.0,87.2
142,Ã×Ê¿ÒÔ,924907,2021090780773,77.7,84.5,89.5,78.6,58.2
143,ê°Áú,228431,2020030323155,77.6,75.3,85.9,77.4,71.8
144,Ó÷æ·Èá,078502,2020050520252,77.6,82.0,86.9,83.9,57.5
145,¿°ÓñÓ¢,852605,2021060120538,77.6,61.3,91.0,92.1,65.9
146,Âíº£,028664,2024050916456,77.6,65.7,76.1,91.0,77.4
147,Ö£°®Èá,202485,2021031168553,77.5,86.5,93.3,72.3,58.0
148,Ó÷¿¡,676290,2022040599013,77.4,88.5,73.1,56.6,91.5
149,ÎºÐÇ,502137,2022120703726,77.4,78.0,70.5,82.0,79.1
150,ÎÀæÃ,614390,2024010449046,77.4,75.9,93.4,51.6,88.6
151,±«ÒÕ,136957,2024040345735,77.4,68.3,83.2,72.7,85.5
152,³ÉèµÏã,377517,2024090091706,77.4,88.6,71.5,78.3,71.3
153,¸ðÕæË¬,389381,2024121118159,77.4,89.9,73.3,81.0,65.4
154,ºÂ¹â,356254,2019071155407,77.3,94.3,56.5,67.3,91.0
155,ñÒÊæ,584520,2022120662052,77.3,72.8,56.4,91.2,88.7
156,ÑÏÖÐ,949555,2023080075552,77.3,87.1,89.3,56.9,75.8
157,ÂíÈÊ²¨,671169,2024020596918,77.3,77.8,79.1,76.9,75.6
158,½ðÃú,098254,2021010385424,77.2,94.5,83.9,83.1,47.1
159,ÒüÒã¶«,066336,2021051253667,77.2,73.0,88.5,66.1,81.2
160,ÄßÇÚ¾²,555592,2021060899232,77.2,59.5,90.0,86.2,73.1
161,ÈÎÀò,509838,2021090893814,77.2,48.5,91.6,83.5,85.2
162,±Ï¹ó¹â,552007,2023010190774,77.2,80.3,88.7,63.9,76.1
163,º«»¶,193987,2024050468766,77.2,65.6,80.7,87.3,75.4
164,ËÎÈÚÕê,544356,2018110915668,77.1,92.6,45.3,82.1,88.5
165,ÚùÓ°,830418,2019080631868,77.1,52.4,86.9,79.2,90.0
166,Ò¦Ñþ,549497,2019070459772,77.0,94.9,53.6,92.8,66.7
167,²ýÁ«Õä,475677,2020010737713,77.0,58.2,82.6,78.5,88.7
168,²·ºëÉú,614819,2022030431970,77.0,77.6,90.2,66.5,73.6
169,ºÎ¶ð,104390,2022060359036,77.0,82.3,93.5,86.2,46.1
170,ÂÞÒÔ,954136,2019020723627,76.9,71.5,90.6,87.5,58.1
171,Ã«ÇÉ,598223,2019051182310,76.9,84.7,77.6,50.7,94.7
172,Ô¬¾û,357790,2024051209047,76.9,75.9,50.4,93.0,88.2
173,Âíæý¾ý,416178,2019041077825,76.8,77.8,83.4,90.1,56.1
174,Ð»ÁúÃú,776527,2020010232764,76.8,88.0,81.0,50.5,87.9
175,½ðÒã,651133,2020030353352,76.8,68.3,89.7,68.7,80.6
176,ÇØÐÐ,230753,2020110795318,76.8,80.8,92.6,49.6,84.0
177,Ñî¾§,439963,2021030766331,76.8,87.2,91.3,72.5,56.4
178,ºÂ³É¶¦,243317,2019110611718,76.7,81.8,91.0,82.2,51.9
179,ÕÔºëÑÒ,883787,2019061198767,76.6,83.1,88.0,46.8,88.5
180,ÆëÇÙ,603983,2022041118330,76.6,86.3,77.1,69.5,73.4
181,Ó÷»ª,544330,2023020423004,76.6,91.7,71.5,90.1,53.0
182,°ØÑÒÁ¦,529500,2018050450015,76.5,49.8,88.6,75.1,92.5
183,ÓÚË¬ÈØ,451089,2021090278963,76.5,69.4,90.7,54.8,91.1
184,ÍôÉ½Î°,469230,2022111013054,76.5,70.5,92.8,68.5,74.1
185,ÅÓÑÞÀó,716872,2024040847244,76.5,67.8,89.3,58.0,91.1
186,ÕÅÖé,301222,2018021062265,76.4,80.8,83.1,93.8,47.9
187,²·Äýè´,220896,2019011109671,76.3,72.1,90.1,55.4,87.7
188,Òó¼Ò¶«,406845,2021091244566,76.3,92.2,76.9,84.9,51.1
189,Ãç²ß,851037,2023050333725,76.3,75.0,93.3,54.7,82.1
190,°ØÓý,754239,2023070343932,76.3,86.0,82.2,74.7,62.2
191,Â³è¡,634482,2023120718236,76.3,45.7,74.1,93.4,92.0
192,ÀÉÔ·Êæ,959970,2019060427061,76.2,82.8,81.0,65.3,75.7
193,³£Èá,308951,2020041215137,76.2,81.9,94.0,64.6,64.4
194,·ü¼Ò¹ã,225732,2023110963228,76.2,64.7,94.6,62.9,82.6
195,·ÑÖ¥Õä,499544,2020010834429,76.1,64.0,67.4,89.4,83.6
196,Ô¬¾êÊç,476884,2021030778415,76.1,80.0,73.9,80.1,70.3
197,ÎÀÐãá°,360605,2018080970560,76.0,68.3,91.4,65.8,78.4
198,µÒÌì,673926,2018101052646,76.0,65.8,75.6,82.8,79.8
199,Óá½¨Ë³,058779,2019060307974,76.0,70.9,84.0,81.8,67.4
200,ÅíÝ¼,860474,2019100447458,76.0,89.0,67.8,71.2,76.1
201,ñ¼°²ÌÚ,699390,2020020209069,76.0,78.2,90.7,56.0,79.2
202,ÑîÓ½,097623,2020101242367,76.0,63.4,74.7,76.3,89.8
203,ÆÝóÞÇÙ,518553,2020110845336,76.0,60.1,90.3,65.0,88.7
204,Áø»¶ÈØ,891786,2022111028663,76.0,81.0,69.0,72.8,81.0
205,Î¤¹ã×Ó,665248,2023110964813,76.0,89.3,49.5,84.3,81.0
206,ºÎËØÄý,715871,2023111037137,76.0,53.2,88.8,76.0,85.8
207,·Ñ·ÉÖÂ,928896,2018100459673,75.9,68.5,73.1,79.6,82.5
208,Ã÷»Ô,366326,2024081002671,75.9,84.4,61.6,86.6,71.0
209,ÓÈ·Ò,036692,2018051009270,75.8,94.8,70.2,46.4,91.8
210,´÷Ê÷,766500,2019050610007,75.8,86.6,86.6,55.1,75.1
211,ÇüÍñ½õ,648334,2020100943474,75.8,92.7,74.6,50.5,85.6
212,°²Ïé¸»,084890,2022091189018,75.8,50.4,66.8,94.3,91.5
213,·½Î°,342923,2018111172306,75.7,90.7,75.4,74.2,62.3
214,±«Ô°,667340,2019060564033,75.7,90.6,88.4,72.4,51.2
215,ÈÎ·ç,030538,2019111113868,75.7,81.8,51.6,78.6,90.9
216,±´·¢,510190,2020100189064,75.7,79.7,76.0,78.9,68.3
217,Ã«»Û,993306,2023060290662,75.7,90.9,60.1,92.9,59.0
218,¿×¸»Ã÷,304748,2019070024824,75.6,75.7,64.1,84.6,77.9
219,ñ¼°®½à,960328,2020060512861,75.6,52.8,72.9,89.6,87.0
220,·½¸»¿µ,526528,2021090272870,75.6,85.5,47.4,92.0,77.5
221,Ëïåû¼§,206954,2022030165413,75.6,85.6,77.4,86.1,53.4
222,²·Ë¼,594775,2022060797524,75.6,59.5,79.1,75.4,88.5
223,±å±£Àû,808501,2023121110127,75.6,80.7,78.4,66.1,77.2
224,ÔÆÐãèµ,453409,2024030400971,75.6,60.7,85.6,68.2,88.0
225,³£Áá,673837,2018031183745,75.5,83.5,56.7,88.4,73.5
226,ÇØÒã,325247,2019041134724,75.5,67.0,69.3,76.5,89.1
227,¿×¾ü,949147,2020020994755,75.5,93.4,63.9,82.8,61.7
228,Ã÷ÍñÙ»,888988,2020050678848,75.5,59.6,79.9,81.7,80.9
229,»¨Ê¿,471143,2023091074314,75.5,88.4,57.3,77.8,78.4
230,ÆëÇä·Ò,632564,2024040906452,75.5,56.6,78.1,90.3,77.2
231,ÔÆÇÉÜ¿,445778,2024060647828,75.5,83.4,68.6,68.6,81.3
232,ÖìÎ°,322499,2018070219957,75.4,82.0,77.3,76.7,65.6
233,·½ÖÐ,390352,2019040195213,75.4,91.8,90.7,56.7,62.5
234,ÃçÊ±,286375,2022040347570,75.4,79.8,59.5,80.7,81.7
235,ÔªËØçü,990984,2024020088422,75.4,68.0,87.7,75.4,70.4
236,ÅËÑÒÀû,602156,2021010935657,75.3,90.9,83.0,68.1,59.2
237,Ãç¼Ñ·Ò,595086,2021040328627,75.3,48.3,88.7,90.5,73.6
238,ÎºÐÅ¹ú,164833,2022030693312,75.3,75.7,67.6,72.6,85.4
239,·ïÔ·,141609,2022080460931,75.3,83.3,61.3,93.4,63.2
240,·ïæ«,172078,2022080627861,75.3,77.7,89.9,54.6,79.1
241,Æ¤¹óÒÔ,630054,2023050525447,75.3,80.9,81.8,74.8,63.7
242,¹ËºÉÈð,303314,2023070751417,75.3,78.5,77.0,84.2,61.7
243,ËÎÜçæ«,196405,2020020620569,75.2,72.9,77.2,61.6,89.1
244,á¯¸£,090068,2022090296811,75.2,82.7,81.5,60.9,75.6
245,Ã©»¶,570713,2023020611339,75.2,81.2,46.8,88.8,83.8
246,ÔÆ¾ýÖ¦,871145,2023051224538,75.2,78.1,80.1,93.3,49.1
247,·ïÊÀÓÀ,947872,2022060177220,75.1,64.6,80.5,91.7,63.6
248,ÐÜÌÚ,659823,2023031112332,75.0,79.4,79.9,53.9,86.7
249,·ü´Ï¾²,678336,2023110673640,75.0,64.3,87.9,62.6,85.2
250,³Â»Ô,220534,2019020233466,74.9,76.8,56.8,80.1,86.0
251,Á®æý,239998,2019060049850,74.9,75.8,72.8,66.6,84.4
252,ÕÂÇ¿ÓÀ,553076,2022080917667,74.9,94.5,46.5,65.2,93.6
253,ÀîÇÙ,029697,2023010959722,74.9,85.6,47.4,76.0,90.6
254,Ó÷Ã¼,809251,2019110655151,74.8,88.9,64.7,56.3,89.2
255,ÀÖÓðâù,741377,2021090087713,74.8,84.4,75.7,66.4,72.5
256,ñÒÊ±ÐÛ,922192,2021091229254,74.8,56.4,62.9,92.1,87.7
257,¼Í¾ü°²,578458,2022120605817,74.8,91.9,73.2,65.7,68.5
258,¿°Ý¼Êç,311712,2018051061214,74.7,91.5,50.3,87.7,69.2
259,ºØÔªÓÂ,442576,2024090357672,74.7,90.9,68.7,69.5,69.7
260,·¶Òå,777182,2018090278221,74.6,87.3,50.5,79.9,80.8
261,ÉÛÑÞÜç,216341,2019090214132,74.6,94.3,81.4,68.0,54.6
262,Ã«¹ú²Å,518823,2021041012356,74.6,61.2,88.5,57.1,91.8
263,ÍôÎäÏé,856778,2021091227806,74.6,77.9,62.6,65.7,92.1
264,¿×Ó½,693271,2023060777159,74.6,69.9,88.7,89.4,50.3
265,Á®çùæý,430418,2018060091870,74.5,85.3,67.7,75.4,69.6
266,ºÂº½ÓÀ,085640,2020100544003,74.5,74.2,84.8,90.8,48.4
267,¿×Ó¢±ù,862042,2021120364215,74.5,83.7,68.7,75.0,70.6
268,Ê±ÒÕ,679283,2024060978311,74.5,87.0,75.7,75.9,59.2
269,ÃçÃÎ,780981,2019060068166,74.4,75.0,75.3,89.8,57.6
270,ÇØË³,333226,2020070142667,74.4,92.2,82.9,47.3,75.2
271,ÏîÐÅÓÂ,739973,2020100857329,74.4,86.3,89.0,67.3,55.0
272,»ª·ã,429917,2022071231734,74.4,80.9,82.5,63.8,70.6
273,ÏôÖ¾ÓÂ,126895,2022080999574,74.4,67.6,64.0,82.6,83.6
274,´÷Ó°,399769,2024120676960,74.4,81.8,80.8,75.8,59.2
275,³É¹ãÇ¿,342297,2019030619706,74.3,90.8,64.2,81.5,60.6
276,Áº¿É½õ,068839,2020110703925,74.3,54.1,89.9,66.5,86.9
277,ÏîÃú,640189,2022050068927,74.3,67.3,77.2,85.1,67.7
278,ºØµÂÆ½,721886,2023100058656,74.3,93.6,89.4,57.8,56.4
279,ÂÀÐÐ,772292,2019050659222,74.2,79.2,58.8,76.2,82.6
280,½ª·Æ,922274,2021050907453,74.2,69.9,62.5,78.4,85.8
281,ÈÎ¶«,623978,2021110567857,74.2,62.3,90.7,79.6,64.3
282,Âí»Ô¶¦,836806,2022040160602,74.2,89.1,46.3,76.0,85.4
283,ÅËÑã,936494,2022091119461,74.2,70.5,77.8,95.0,53.7
284,ÔÆ¶«,299755,2023090865573,74.2,73.4,84.9,75.3,63.4
285,×£âùÇÙ,934286,2023111148670,74.2,88.0,80.5,66.3,61.9
286,ºÍÁ¦,518727,2018090782748,74.1,74.1,56.3,84.9,81.0
287,Úù½àæý,748817,2020080771740,74.0,63.2,93.2,71.6,67.9
288,ÓíÜ°,113552,2021011055226,74.0,89.4,65.6,72.0,68.9
289,²ÜÃ¯,175773,2021051247352,74.0,57.7,67.2,86.1,84.9
290,ÇØ±ò¹ã,958563,2021110856327,74.0,72.3,56.4,73.4,93.9
291,°ØÏéµÂ,295315,2021111051552,74.0,83.4,71.5,70.8,70.4
292,»¨ÇÚÓ±,176726,2022110332631,74.0,82.1,85.5,46.5,81.8
293,¸ðÈÊ,828597,2023040709711,74.0,78.3,86.6,48.9,82.4
294,ÖÜÑÒÊ¿,686595,2023061089537,74.0,89.3,64.8,92.1,49.6
295,Ã«Á¦,767332,2024030253212,74.0,65.7,90.1,49.9,90.3
296,³Âö°»·,225719,2018030641930,73.9,62.4,74.7,67.6,90.9
297,Óá·å,478906,2021030140648,73.9,70.0,76.2,73.0,76.5
298,ÄßÜ¿µ¤,042232,2021110853266,73.9,61.6,92.8,69.0,72.2
299,±å»Ô,717354,2022120045466,73.9,46.4,94.6,83.9,70.8
300,ÄÂæ«Ó½,975029,2024030902922,73.9,73.8,65.3,91.8,64.8
301,´÷·¼Ã·,441126,2018070222650,73.8,69.3,79.9,55.4,90.7
302,Ã÷ÓÀ¼Ò,439549,2019100404917,73.8,80.0,66.1,69.3,79.8
303,±ÏÃ·ÑÞ,408248,2020120364827,73.8,54.1,92.3,83.4,65.4
304,ÃÏÎ°,721290,2024060589028,73.8,65.6,93.0,53.7,82.8
305,·ï·¼,382591,2024110569145,73.8,68.9,74.5,78.9,73.1
306,º«·¢·É,745016,2019050101636,73.7,53.2,72.6,76.9,91.9
307,ÓáÇà,762832,2020060763245,73.7,92.3,61.7,54.7,86.2
308,Æ½ÐÇÉ½,900844,2022121054428,73.7,70.5,92.0,81.6,50.7
309,ê°ÐË¸Õ,377381,2023040278174,73.7,80.0,73.5,56.2,84.9
310,ÍõÔÃ»·,960958,2024060075858,73.7,94.7,71.5,46.5,82.2
311,½¯Õäæ«,780380,2018010338027,73.6,78.1,87.3,65.2,63.7
312,Êæ¼§,995811,2020080021114,73.6,63.4,87.8,80.8,62.4
313,ÁøÄþ,058643,2020120434358,73.6,66.5,74.1,60.1,93.6
314,ËÕ²Ê,663471,2019010637125,73.5,70.7,82.8,65.9,74.5
315,·½·çÊ÷,034268,2022010756845,73.5,87.9,81.1,66.3,58.6
316,ÁøÐÅéÅ,215195,2024030979503,73.5,48.7,76.5,87.5,81.4
317,¿×è¡,171784,2019080438406,73.4,93.1,88.0,63.1,49.3
318,Ðíåû,720866,2020010856651,73.4,90.8,53.4,94.3,55.1
319,ËÕÓÀ,508955,2020120365536,73.4,73.4,57.8,83.2,79.2
320,½ª¸»,041021,2019031072115,73.3,94.2,91.1,57.0,51.0
321,±åÑà,465203,2019040530357,73.3,63.0,93.2,73.5,63.4
322,²ÜÁ«ÒË,447592,2020040899229,73.3,79.3,94.7,67.9,51.2
323,Çü·¼Áá,303119,2021050271958,73.3,71.3,76.7,66.4,78.7
324,½ðÐÇ,183587,2021070658728,73.3,72.7,73.6,81.5,65.6
325,Ê·´ï±£,571613,2022060491339,73.3,71.2,63.8,73.7,84.5
326,·ï»Û,514379,2023050177974,73.3,66.2,73.0,58.9,95.0
327,·üÓÀÐÅ,421763,2023120166340,73.3,83.5,55.0,91.4,63.4
328,ÌÀÈÊ½¨,764252,2019030945227,73.2,81.2,55.0,76.5,80.2
329,°ØÉº÷ì,524972,2023050997238,73.2,85.7,70.8,82.6,53.8
330,Ô¬½Ü,905818,2024050551823,73.2,50.8,85.2,67.4,89.6
331,ÖÜÁ¦¿µ,032726,2020020912663,73.1,85.6,68.9,87.3,50.6
332,³£¶«¿¡,015199,2021090549952,73.1,80.0,60.8,76.0,75.4
333,Æ½²ß,981581,2021110028170,73.1,77.0,65.6,93.9,56.0
334,Îâ¾²,470890,2022011019010,73.1,56.0,85.7,91.7,59.1
