2020080181008,root,1000,69.7,2
Pz1Mq,fgSKI
69.7,69.8
177,贺德平,721886,2023100058656,80.2,70.2,90.2
178,苏舒芝,015508,2018060080852,80.1,89.6,70.6
179,项珍嘉,381636,2018031133674,80.0,80.8,79.2
180,廉琦纨,430418,2018060091870,80.0,67.6,92.5
181,孙贞娴,713982,2021120768213,80.0,85.2,74.7
182,汤雪,824504,2021121030418,80.0,74.5,85.4
183,水武腾,767724,2022031012441,80.0,79.7,80.3
184,岑健,828042,2023040164271,80.0,87.7,72.3
185,冯薇,193309,2019090790965,79.9,66.3,93.5
186,吴平,738716,2022120841652,79.9,91.1,68.7
187,俞树富,480640,2019010994043,79.8,91.9,67.6
188,姚苑,115976,2024010397643,79.7,84.9,74.5
189,臧宜妍,295099,2022020349936,79.5,79.2,79.7
190,庞欢影,345501,2018070500160,79.4,94.2,64.6
191,孔英冰,862042,2021120364215,79.3,70.4,88.2
192,贺茂,882560,2023030416012,79.3,67.9,90.8
193,殷波,937547,2018090074762,79.2,90.3,68.1
194,祁芬,879040,2024020414038,79.2,70.8,87.5
195,谈伟士,384894,2024091009416,79.2,78.9,79.5
196,李桂,249699,2019021099907,79.1,86.4,71.8
197,陈毅富,007789,2021040128910,79.1,89.0,69.2
198,马希舒,812512,2018071051248,79.0,72.6,85.5
199,曹文,549571,2019070547106,79.0,83.2,74.8
200,纪国天,987646,2022020264655,79.0,70.5,87.5
201,宋仁达,075972,2021050027270,78.9,94.9,62.9
202,魏星,502137,2022120703726,78.8,90.4,67.3
203,华全,791930,2024040923017,78.8,86.9,70.6
204,任彩,183019,2024060141905,78.8,73.4,84.2
205,王娜馨,717992,2021090429244,78.7,75.5,81.8
206,邬琴黛,920376,2024100107664,78.7,74.0,83.3
207,平光,322027,2022011142712,78.5,65.1,92.0
208,昌广泰,884093,2020061099353,78.4,90.0,66.8
209,毕梅艳,408248,2020120364827,78.3,66.9,89.7
210,项兴波,666129,2018090382904,78.2,65.9,90.4
211,安祥富,084890,2022091189018,78.2,62.3,94.0
212,郎冠,275201,2024050820108,78.2,85.9,70.4
213,乐伟,477391,2018070019168,78.1,64.7,91.4
214,皮富星,637615,2021120151544,78.1,94.5,61.7
215,蒋珍娅,780380,2018010338027,78.0,86.3,69.8
216,鲍腾,145229,2019020832936,78.0,76.5,79.6
217,皮贵以,630054,2023050525447,78.0,82.1,74.0
218,谈茜纯,161198,2023050689804,78.0,64.8,91.2
219,杨梦,168953,2023050145373,77.9,75.4,80.4
220,施凝,292185,2018020388571,77.8,90.2,65.5
221,邵燕,178183,2018060358311,77.8,73.0,82.7
222,苗茗,068922,2018110442235,77.8,76.1,79.5
223,戴丽华,969581,2019071178109,77.8,90.3,65.3
224,葛广中,344967,2022020256740,77.8,69.3,86.2
225,范育希,653094,2024010479436,77.8,67.8,87.9
226,苗天树,987716,2018050351619,77.7,73.0,82.3
227,戚玲,161913,2018070521354,77.7,76.6,78.8
228,平可,055620,2021021212006,77.7,84.9,70.4
229,乐铭,832448,2020071064823,77.5,90.3,64.7
230,岑文琛,546159,2024060625923,77.4,74.4,80.4
231,米士以,924907,2021090780773,77.3,70.4,84.2
232,马辉鼎,836806,2022040160602,77.3,69.7,85.0
233,雷凡,527276,2023060187663,77.3,87.9,66.8
234,孔咏,693271,2023060777159,77.3,72.3,82.4
235,戴刚,766496,2019050889671,77.2,87.7,66.7
236,费芝珍,499544,2020010834429,77.2,91.6,62.7
237,明飞盛,755359,2020040315968,77.2,88.2,66.1
238,苗策,851037,2023050333725,77.2,80.2,74.3
239,周桂姬,070835,2024080343569,77.2,86.1,68.4
240,卫光,343429,2020080292942,77.1,84.6,69.6
241,乐香荣,793744,2021030314457,77.1,90.9,63.3
242,舒飞新,206663,2020010236323,77.0,63.7,90.3
243,吴茗,168376,2021090147643,77.0,84.8,69.3
244,王杰,309789,2022060988966,77.0,73.2,80.7
245,俞雪,485941,2022111244133,77.0,73.6,80.4
246,窦枝茜,287730,2024080313021,77.0,93.2,60.9
247,金子,309955,2018071185512,76.9,73.9,79.9
248,汪怡荔,436884,2022051108470,76.9,94.7,59.1
249,萧荷,809070,2024090367017,76.9,67.6,86.3
250,宋融贞,544356,2018110915668,76.8,70.4,83.1
251,汪娜美,062911,2021090931152,76.8,64.1,89.5
252,茅弘兴,492375,2024051157561,76.8,93.3,60.2
253,凤芳,382591,2024110569145,76.8,62.1,91.6
254,韩炎,644947,2018041094738,76.7,90.5,62.8
255,时影,916479,2018050997911,76.7,60.1,93.3
256,金婉,153431,2021071213105,76.7,85.0,68.3
257,尹良楠,513448,2022071024872,76.7,87.4,66.0
258,谈杰学,558586,2018010518604,76.5,77.7,75.2
259,常玲,673837,2018031183745,76.5,90.7,62.4
260,汪仁炎,631793,2020100559353,76.5,76.0,76.9
261,臧毅,321070,2021020807021,76.5,76.8,76.3
262,冯利铭,104723,2021080242318,76.5,84.2,68.7
263,窦爱,595433,2023080933306,76.5,78.7,74.3
264,祝晶欣,773352,2023110125271,76.5,82.7,70.2
265,汤发榕,735583,2024041168323,76.5,89.6,63.4
266,熊君,993768,2018080626839,76.3,66.5,86.1
267,尹毅东,066336,2021051253667,76.3,89.7,62.9
268,邹志清,897933,2024020053312,76.3,82.4,70.3
269,范义,777182,2018090278221,76.2,87.1,65.2
270,陶树平,600369,2019021056934,76.2,60.8,91.7
271,谈航,695878,2019100627824,76.2,94.9,57.4
272,方风树,034268,2022010756845,76.2,94.2,58.2
273,陶璧悦,516827,2022060822739,76.2,61.7,90.8
274,康筠凝,686032,2023050423231,76.2,60.7,91.8
275,堪菁淑,311712,2018051061214,76.0,72.8,79.2
276,姚峰杰,130961,2018111136152,76.0,73.0,79.1
277,倪芸丹,042232,2021110853266,76.0,64.7,87.3
278,昌凝,117861,2023020646153,76.0,88.4,63.5
279,曹俊致,149203,2024090370318,76.0,84.6,67.5
280,卜树清,738660,2023050216025,75.9,75.1,76.7
281,柳信榕,215195,2024030979503,75.9,71.9,79.9
282,庞寒晓,730237,2018090173775,75.8,75.4,76.2
283,皮珠,409218,2019070651814,75.8,76.7,74.8
284,喻勇,381303,2021050430313,75.8,79.7,71.8
285,姜辉,492044,2022050794474,75.8,83.6,67.9
286,吕菁,435041,2022121134175,75.8,79.3,72.4
287,董勤,372812,2023040581237,75.8,72.0,79.6
288,常天海,738924,2019070342417,75.7,86.3,65.0
289,毛义,906195,2022091159561,75.7,73.9,77.4
290,水辰,963424,2022031242445,75.6,79.4,71.7
291,沈胜,630582,2024030558239,75.6,63.7,87.4
292,王悦环,960958,2024060075858,75.6,61.0,90.2
293,明辉,366326,2024081002671,75.6,76.2,75.0
294,卜宁莺,087374,2019050777434,75.5,57.6,93.3
295,邵茂,956402,2019110740237,75.5,78.5,72.6
296,屈芳玲,303119,2021050271958,75.5,68.1,82.9
297,施星广,661333,2021120753354,75.5,70.5,80.5
298,雷寒,550008,2022080510865,75.5,72.1,78.9
299,邬发,629870,2022120267031,75.5,73.0,77.9
300,傅倩荣,141750,2019040555020,75.3,79.8,70.8
301,毛力,767332,2024030253212,75.3,69.3,81.3
302,姚菁,757426,2024030922639,75.3,73.1,77.5
303,陈辉,220534,2019020233466,75.2,91.9,58.4
304,韩发飞,745016,2019050101636,75.2,64.1,86.3
305,喻眉,809251,2019110655151,75.2,66.4,84.1
306,萧志勇,126895,2022080999574,75.2,63.3,87.0
307,姜刚泰,336149,2023071084974,75.2,73.0,77.4
308,俞妹艳,597477,2024080267755,75.2,65.2,85.2
309,柏羽璐,417246,2018081194610,75.0,72.8,77.2
310,鲍岩,917629,2020020992908,75.0,76.9,73.0
311,吕全达,564868,2021071056872,75.0,57.9,92.0
312,孔波,022531,2021080933115,75.0,56.8,93.3
313,柏元福,317711,2018030961133,74.9,93.8,56.0
314,谢保,244537,2022080103765,74.9,79.8,70.1
315,顾平,403263,2019080636332,74.8,85.0,64.5
316,狄纨晶,059602,2020080110268,74.8,73.7,75.9
317,章强永,553076,2022080917667,74.8,81.7,67.9
318,马海,028664,2024050916456,74.8,79.2,70.3
319,董良,489146,2018041034665,74.7,72.6,76.7
320,贺鼎,956660,2018120276055,74.7,81.2,68.2
321,谈梦,736281,2020090178104,74.7,67.1,82.3
322,秦彬广,958563,2021110856327,74.7,78.4,71.0
323,廉彩霭,320141,2022010234137,74.7,85.1,64.2
324,屈育香,431181,2023051008118,74.7,84.8,64.6
325,孔策,011624,2018080132469,74.6,58.3,90.9
326,何伟子,266657,2020120975701,74.6,82.2,67.0
327,董德,236900,2021030100066,74.6,85.9,63.3
328,齐亚凡,843780,2019110988025,74.5,71.3,77.8
329,郝航永,085640,2020100544003,74.5,93.0,56.0
330,廉娟凤,645551,2022050155110,74.5,84.1,64.9
331,平滢咏,595575,2022070437550,74.5,54.6,94.5
332,廉璐英,529471,2022071257108,74.5,81.2,67.8
333,岑文,971474,2022110677457,74.5,85.9,63.0
334,华钧,869472,2023010837234,74.5,83.4,65.5
335,鲍艺,136957,2024040345735,74.5,91.7,57.2
336,祁琦蕊,219844,2024110404411,74.5,74.8,74.2
337,皮龙彬,303620,2018080392052,74.4,81.1,67.8
338,陶英菁,808258,2021051135841,74.4,83.6,65.2
339,郑伟,899574,2024040157458,74.3,69.5,79.1
340,殷媛芝,914361,2024040246112,74.3,57.1,91.5
341,卜中,578426,2024070472629,74.3,73.1,75.6
342,谢芸娅,713308,2024071140872,74.3,80.6,68.0
343,汪山伟,469230,2022111013054,74.2,61.5,86.9
344,柳欢蓉,891786,2022111028663,74.2,88.8,59.7
345,鲁士安,223507,2020030030759,74.1,80.5,67.7
346,殷凝,215033,2023110023304,74.1,85.8,62.4
347,褚筠,279052,2024101225248,74.1,87.8,60.4
348,褚海生,939280,2019030928049,74.0,58.4,89.6
349,项信勇,739973,2020100857329,74.0,71.2,76.8
350,屈婉锦,648334,2020100943474,74.0,94.5,53.4
351,花琛伟,059889,2023100338971,73.9,86.8,61.0
352,和楠,040256,2020030475603,73.8,68.7,78.9
353,茅枫,168347,2021050534713,73.8,62.2,85.3
354,项海,453610,2021111161038,73.8,75.7,71.8
355,袁中,969814,2022110391415,73.8,54.6,93.0
356,纪军安,578458,2022120605817,73.8,71.5,76.0
357,郑秀荷,067699,2022121189926,73.8,80.9,66.6
358,余福世,487065,2023030196560,73.8,77.6,69.9
359,姚惠,140200,2023030720035,73.8,64.8,82.9
360,李志,027828,2024020942861,73.8,60.3,87.4
361,祝卿,011116,2019070881610,73.7,53.4,94.0
362,卫航行,768885,2020100498520,73.7,59.9,87.4
363,施波福,233687,2018010028702,73.4,55.5,91.3
364,蒋盛,843686,2023020268670,73.4,57.4,89.4
365,董光,325468,2024110736866,73.4,55.8,91.1
366,朱平,254973,2018030287310,73.3,56.9,89.7
367,戴芳梅,441126,2018070222650,73.3,64.6,82.0
368,凤行,876503,2018120030346,73.3,81.8,64.9
369,许飞以,478669,2019020466956,73.3,80.0,66.6
370,穆茜,911452,2019050035238,73.3,66.5,80.2
371,元伟生,638398,2019080309830,73.3,72.0,74.7
372,堪玉英,852605,2021060120538,73.3,86.6,60.0
373,邬园素,028558,2018051035839,73.2,85.0,61.3
374,姚真,609514,2019110181409,73.2,86.3,60.1
375,董强,736444,2020060484436,73.2,63.2,83.3
376,常岩树,850723,2021071102370,73.2,52.5,94.0
377,卜辰,687673,2019110957347,73.1,93.9,52.3
378,黄婵,304737,2023091253768,73.1,89.5,56.7
379,倪婷萍,908233,2021040023329,73.0,61.8,84.2
380,金晓,964404,2022020210442,73.0,85.7,60.2
381,平星山,900844,2022121054428,73.0,80.9,65.0
382,毕俊,250466,2021080496671,72.9,61.5,84.3
383,岑福,090068,2022090296811,72.9,94.9,50.9
384,邵文飞,503971,2022110367159,72.9,52.3,93.6
385,傅福,964967,2018060396721,72.8,60.2,85.4
386,姜富,041021,2019031072115,72.8,86.3,59.4
387,堪宜,628471,2021040887165,72.8,58.5,87.2
388,葛弘信,609878,2022090097865,72.8,81.6,64.0
389,庞艳荔,716872,2024040847244,72.8,60.1,85.4
390,元琦静,206828,2024090222853,72.8,62.1,83.6
391,马雅英,859221,2022021212107,72.7,57.8,87.5
392,成士力,120983,2019030768359,72.6,78.8,66.4
393,姚苑雁,252001,2020020740143,72.6,54.2,90.9
394,周泰,096355,2021030725521,72.6,94.5,50.7
395,邹康,579704,2022061170426,72.6,68.7,76.4
396,安咏,978796,2019081129643,72.5,86.7,58.3
397,狄中,175031,2019120013138,72.5,72.4,72.5
398,尤建茂,756603,2021081000360,72.5,56.5,88.4
399,计秋纯,712865,2021111076523,72.5,73.0,72.1
400,秦龙辉,213917,2022121101713,72.5,90.8,54.1
401,凤黛竹,215713,2018050971374,72.4,60.2,84.6
402,禹勤露,626562,2024051166232,72.4,71.3,73.5
403,云武彬,129987,2018020748744,72.3,58.1,86.6
404,于悦枝,934463,2020030386350,72.3,69.0,75.6
405,乐羽怡,741377,2021090087713,72.3,84.1,60.6
406,穆菲希,268845,2023121224554,72.3,67.7,76.9
407,郎宁,076810,2018070601052,72.2,82.0,62.5
408,祝元建,430700,2021020490057,72.2,66.4,78.1
409,时艺,679283,2024060978311,72.2,71.0,73.4
410,罗以,954136,2019020723627,72.1,84.1,60.1
411,马纨君,416178,2019041077825,72.1,91.3,52.9
412,汪环,178718,2020051241806,72.1,59.8,84.4
413,滕馨,138423,2023020192362,72.1,55.4,88.8
414,乐莉希,674983,2018080768305,72.0,61.5,82.6
415,和力,518727,2018090782748,72.0,80.7,63.4
416,蒋娴,323438,2019010683810,72.0,89.0,55.1
417,乐贵辉,604492,2019080199244,72.0,64.5,79.4
418,张良盛,582108,2021100130859,72.0,72.6,71.4
419,邵琛,122478,2021120907823,72.0,67.0,77.0
420,孔杰,162021,2023080682171,72.0,77.4,66.6
421,安昭茗,554279,2021060137967,71.9,88.7,55.1
422,平富,427900,2022060180018,71.9,63.0,80.8
423,秦信,886336,2018060643619,71.8,59.6,83.9
424,舒倩,634934,2018090113466,71.8,65.0,78.7
425,舒露影,387042,2018110174201,71.8,87.5,56.2
426,齐琴,603983,2022041118330,71.8,90.1,53.4
427,李环凝,997209,2024050350919,71.8,59.3,84.4
428,戚鼎,492206,2024120520672,71.8,72.5,71.1
429,潘岩利,602156,2021010935657,71.7,88.8,54.5
430,严红,667341,2022051054114,71.7,54.6,88.7
431,何娥,104390,2022060359036,71.7,94.4,48.9
432,苗峰,045507,2024040870729,71.7,80.3,63.0
433,章盛树,582562,2018120606264,71.6,61.2,82.0
434,俞平风,995115,2022111071529,71.6,61.7,81.4
435,金毅,651133,2020030353352,71.5,80.6,62.4
436,齐卿芬,632564,2024040906452,71.5,84.5,58.4
437,舒明铭,861688,2019011078861,71.4,57.0,85.8
438,马泰学,120398,2019111099849,71.4,60.3,82.6
439,鲍仁,769831,2021100593167,71.4,51.2,91.6
440,费明,385315,2022040391534,71.4,76.7,66.1
441,傅巧,550466,2019111226669,71.3,72.4,70.2
442,项嘉珍,540375,2022030907569,71.3,86.1,56.5
443,梁英融,760845,2023100624504,71.3,77.6,65.1
444,杨淑翠,033158,2024020095864,71.3,88.2,54.5
445,舒龙龙,101950,2018011085061,71.2,63.6,78.9
446,倪钧,341975,2018021257568,71.2,63.7,78.8
447,成柔,206996,2018040399644,71.2,75.7,66.6
448,黄娥芳,562848,2019050894811,71.2,66.2,76.3
449,祝生波,354855,2019110305554,71.2,62.3,80.2
450,秦顺,333226,2020070142667,71.2,66.2,76.2
451,俞琼,624589,2021060388949,71.2,80.6,61.8
452,钱亚,703068,2022041216846,71.2,69.4,73.1
453,庞强富,370780,2022100178026,71.2,92.2,50.2
454,袁楠杰,820983,2023030348320,71.2,49.0,93.3
455,廉萍晓,703257,2024081215731,71.2,70.3,72.1
456,章蓉,089433,2020090503330,71.1,58.3,83.9
457,孟伟,721290,2024060589028,71.1,79.4,62.7
458,成腾,680385,2020040048505,71.0,76.4,65.6
459,窦荔莉,919171,2023040197148,71.0,59.5,82.4
460,萧菊,256587,2023110228760,71.0,79.5,62.5
461,乐可,567959,2024120195922,71.0,54.1,87.8
462,项福保,019603,2019040290344,70.9,50.9,90.9
463,华辰,834217,2023080441711,70.9,94.4,47.4
464,俞竹慧,738969,2018070496953,70.8,93.5,48.1
465,邹俊,420096,2018090979622,70.8,75.3,66.4
466,谢丹娥,938104,2019061050459,70.8,67.6,74.1
467,曹莲宜,447592,2020040899229,70.8,81.2,60.4
468,金弘星,180978,2021030057830,70.8,92.5,49.1
469,马娅,525966,2022011196661,70.8,83.8,57.9
470,时娥,072180,2022090348028,70.8,67.4,74.1
471,伏元飞,545445,2019091174510,70.7,66.3,75.0
472,施晓,633992,2020091089256,70.7,61.2,80.1
473,廉军波,337293,2020110179344,70.7,86.6,54.7
474,周珊霭,189168,2021120346814,70.7,61.7,79.7
475,毛枝芬,488923,2022110842341,70.7,51.9,89.5
476,黄丽,120571,2023060957115,70.7,57.1,84.3
477,顾云,515218,2019120731819,70.6,64.2,76.9
478,彭毅,882286,2021080188621,70.6,72.3,68.9
479,郎航,670680,2021080498012,70.6,72.2,69.0
480,凤慧,514379,2023050177974,70.6,76.2,64.9
481,华国刚,386155,2023060275575,70.6,52.3,88.9
482,苏志健,262370,2024090387062,70.6,62.8,78.4
483,汤世航,428775,2019010567541,70.5,49.1,91.8
484,罗红,943823,2019040932372,70.5,56.9,84.1
485,廉玉,871399,2020010269903,70.5,54.5,86.4
486,谈新波,141511,2020061201105,70.5,80.3,60.8
487,禹伟,166098,2023060869805,70.5,85.5,55.4
488,臧红,522447,2020080614731,70.3,46.5,94.1
489,孙妍姬,206954,2022030165413,70.3,54.8,85.8
490,黄康,216191,2023010279142,70.3,67.6,73.0
491,史茂,391334,2019030683438,70.2,67.3,73.0
492,舒姬,995811,2020080021114,70.2,51.7,88.8
493,汪月莲,657257,2020110835723,70.2,59.9,80.4
494,祁蕊,519485,2022010898567,70.2,83.4,57.0
